Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Abner Uribe,Milwaukee Brewers,0,30.7,1.76,0.3071,0.1575,2.76,3.49
Joey Krehbiel,Baltimore Orioles,0,5.0,1.8,0.2632,0.1053,5.05,4.32
Hoby Milner,Milwaukee Brewers,0,64.3,1.82,0.2341,0.0516,3.12,3.12
Tommy Milone,Seattle Mariners,2,9.0,2.0,0.075,0.15,6.03,4.52
David Bednar,Pittsburgh Pirates,0,67.3,2.0,0.2888,0.0758,2.52,2.52
Trent Thornton,Seattle Mariners,1,31.3,2.01,0.208,0.048,4.24,4.24
Evan Phillips,Los Angeles Dodgers,0,61.3,2.05,0.2821,0.0556,3.15,3.15
Yennier Cano,Baltimore Orioles,0,72.7,2.11,0.2297,0.0459,2.84,2.84
Tyler Holton,Detroit Tigers,1,85.3,2.11,0.2284,0.0556,3.55,3.55
Jay Jackson,Toronto Blue Jays,0,29.7,2.12,0.2328,0.0776,4.19,4.22
Ryan Pepiot,Los Angeles Dodgers,3,42.0,2.14,0.239,0.0314,4.18,4.2
Davis Daniel,Los Angeles Angels,0,12.3,2.19,0.1731,0.1731,5.03,4.41
Colin Poche,Tampa Bay Rays,0,60.7,2.23,0.248,0.0976,3.33,3.33
Tucker Barnhart,Chicago Cubs,0,4.0,2.25,0.0,0.0,3.25,4.18
Geoff Hartlieb,Miami Marlins,0,4.0,2.25,0.1875,0.1875,7.25,4.45
Isiah Kiner-Falefa,New York Yankees,0,4.0,2.25,0.0625,0.0,2.75,4.15
John McMillon,Kansas City Royals,0,4.0,2.25,0.6154,0.0,2.5,4.13
Carmen Mlodzinski,Pittsburgh Pirates,1,36.0,2.25,0.2237,0.1184,4.03,4.12
Blake Snell,San Diego Padres,32,180.0,2.25,0.3154,0.1334,3.43,3.43
Hunter Stratton,Pittsburgh Pirates,0,12.0,2.25,0.2128,0.0638,4.75,4.35
Brandon Woodruff,Milwaukee Brewers,11,67.0,2.28,0.2925,0.0593,3.59,3.59
Tanner Scott,Miami Marlins,0,78.0,2.31,0.3388,0.0782,2.16,2.16
Deivi García,Chicago White Sox,0,15.0,2.4,0.1493,0.1791,6.25,4.75
Jeff Hoffman,Philadelphia Phillies,0,52.3,2.41,0.3317,0.0913,2.56,2.78
Ryan Borucki,Pittsburgh Pirates,2,40.3,2.45,0.2171,0.0263,3.5,3.74
Jhoan Duran,Minnesota Twins,0,62.3,2.45,0.3294,0.098,3.2,3.2
Eduardo Escobar,Los Angeles Angels,0,3.7,2.45,0.0,0.0625,4.88,4.29
Ryan Helsley,St. Louis Cardinals,0,36.7,2.45,0.3562,0.1164,2.24,3.02
Vinny Nittoli,New York Mets,0,3.7,2.45,0.2,0.0,2.43,4.14
Clayton Kershaw,Los Angeles Dodgers,24,131.7,2.46,0.262,0.0765,4.02,4.02
Kevin Ginkel,Arizona Diamondbacks,0,65.3,2.48,0.2756,0.0906,2.85,2.85
Zach Jackson,Oakland Athletics,0,18.0,2.5,0.2875,0.125,3.08,3.9
Joel Payamps,Milwaukee Brewers,0,70.7,2.55,0.2683,0.0592,3.47,3.47
Max Fried,Atlanta Braves,14,77.7,2.55,0.2572,0.0579,3.13,3.13
Matt Moore,Miami Marlins,0,52.7,2.56,0.2752,0.0688,3.72,3.79
Braden Bristo,Detroit Tigers,0,7.0,2.57,0.1667,0.1333,3.53,4.17
Alan Busenitz,Cincinnati Reds,0,7.0,2.57,0.1724,0.0345,2.25,4.02
Pete Fairbanks,Tampa Bay Rays,0,45.3,2.58,0.3696,0.1087,2.7,3.08
Bryse Wilson,Milwaukee Brewers,0,76.7,2.58,0.1943,0.0701,4.12,4.12
Jason Foley,Detroit Tigers,0,69.0,2.61,0.1993,0.0543,2.73,2.73
Justin Topa,Seattle Mariners,0,69.0,2.61,0.2186,0.0645,3.15,3.15
Drew Rasmussen,Tampa Bay Rays,8,44.7,2.62,0.2655,0.0621,2.53,2.97
Dustin May,Los Angeles Dodgers,9,48.0,2.63,0.1818,0.0856,3.23,3.43
Gerrit Cole,New York Yankees,33,209.0,2.63,0.2704,0.0585,3.16,3.16
Ian Hamilton,New York Yankees,3,58.0,2.64,0.2887,0.1088,2.82,2.86
Tommy Kahnle,New York Yankees,0,40.7,2.66,0.2909,0.1152,3.96,4.05
Nick Ramirez,New York Yankees,0,40.7,2.66,0.1628,0.0523,2.93,3.35
John Means,Baltimore Orioles,4,23.7,2.66,0.1136,0.0455,5.23,4.64
Andrew Nardi,Miami Marlins,0,57.3,2.67,0.308,0.0886,3.6,3.63
Jacob deGrom,Texas Rangers,6,30.3,2.67,0.3913,0.0348,1.53,2.88
Adbert Alzolay,Chicago Cubs,0,64.0,2.67,0.2648,0.0514,3.01,3.01
José Leclerc,Texas Rangers,0,57.0,2.68,0.2876,0.1202,3.62,3.65
Carson Fulmer,Los Angeles Angels,1,10.0,2.7,0.1538,0.1026,4.85,4.35
Matt Gage,Houston Astros,0,6.7,2.7,0.2963,0.1111,4.15,4.24
Sawyer Gipson-Long,Detroit Tigers,4,20.0,2.7,0.3171,0.0976,3.15,3.88
Tony Santillan,Cincinnati Reds,0,3.3,2.7,0.0556,0.2778,7.15,4.41
Ryan Sherriff,Boston Red Sox,0,6.7,2.7,0.1724,0.069,3.1,4.12
Raisel Iglesias,Atlanta Braves,0,55.7,2.75,0.2944,0.0649,3.25,3.32
Michael King,New York Yankees,9,104.7,2.75,0.2947,0.0742,3.12,3.12
Sonny Gray,Minnesota Twins,32,184.0,2.79,0.2427,0.0729,2.82,2.82
Brooks Raley,New York Mets,0,54.7,2.8,0.2585,0.1059,3.67,3.72
Tarik Skubal,Detroit Tigers,15,80.3,2.8,0.329,0.0452,1.99,1.99
Danny Coulombe,Baltimore Orioles,0,51.3,2.81,0.2762,0.0571,2.82,3.03
Hunter Harvey,Washington Nationals,0,60.7,2.82,0.2851,0.0553,3.28,3.28
Isaiah Campbell,Seattle Mariners,0,28.7,2.83,0.275,0.1083,3.32,3.8
Kyle Bradish,Baltimore Orioles,30,168.7,2.83,0.2504,0.0656,3.26,3.26
Wandy Peralta,New York Yankees,0,54.0,2.83,0.2247,0.1322,5.04,4.97
Clay Holmes,New York Yankees,0,63.0,2.86,0.271,0.0878,2.65,2.65
Randy Vásquez,New York Yankees,5,37.7,2.87,0.1988,0.1084,4.97,4.7
Josh Winckowski,Boston Red Sox,1,84.3,2.88,0.2234,0.0845,3.9,3.9
Joey Lucchesi,New York Mets,9,46.7,2.89,0.1641,0.0872,4.21,4.22
Jordan Romano,Toronto Blue Jays,0,59.0,2.9,0.2903,0.0968,3.45,3.46
Camilo Doval,San Francisco Giants,0,67.7,2.93,0.3096,0.0925,2.76,2.76
Andrés Muñoz,Seattle Mariners,0,49.0,2.94,0.3175,0.1043,2.7,2.98
Luke Jackson,San Francisco Giants,0,33.3,2.97,0.3007,0.1049,3.28,3.71
Erik Swanson,Toronto Blue Jays,0,66.7,2.97,0.2863,0.0802,3.5,3.5
Kodai Senga,New York Mets,29,166.3,2.98,0.2911,0.111,3.63,3.63
Tanner Bibee,Cleveland Guardians,25,142.0,2.98,0.241,0.0769,3.51,3.51
Austin Pruitt,Oakland Athletics,6,48.3,2.98,0.1531,0.0612,4.16,4.18
Will Vest,Detroit Tigers,4,48.3,2.98,0.2814,0.0653,2.54,2.88
Jason Adam,Tampa Bay Rays,0,54.3,2.98,0.3108,0.0901,3.98,4.01
Emilio Pagán,Minnesota Twins,1,69.3,2.99,0.2381,0.0769,3.26,3.26
Jonathan Bowlan,Kansas City Royals,1,3.0,3.0,0.2143,0.0,5.58,4.32
Garrett Cleavinger,Tampa Bay Rays,0,12.0,3.0,0.2917,0.125,4.83,4.37
Orion Kerkering,Philadelphia Phillies,0,3.0,3.0,0.4286,0.1429,1.5,4.11
Phil Maton,Houston Astros,0,66.0,3.0,0.2701,0.0912,3.73,3.73
Sean Newcomb,Oakland Athletics,2,15.0,3.0,0.2787,0.1475,4.05,4.2
Jackson Stephens,Atlanta Braves,0,12.0,3.0,0.2115,0.0962,3.75,4.15
Ryan Brasier,Los Angeles Dodgers,0,59.7,3.02,0.2353,0.0798,3.13,3.14
David Robertson,Miami Marlins,0,65.3,3.03,0.29,0.0929,3.54,3.54
Sam Moll,Cincinnati Reds,1,62.3,3.03,0.2537,0.1119,3.26,3.26
Joe Jiménez,Atlanta Braves,0,56.3,3.04,0.3067,0.0588,3.59,3.63
Tyler Rogers,San Francisco Giants,0,74.0,3.04,0.1942,0.0615,3.75,3.75
Bryce Jarvis,Arizona Diamondbacks,1,23.7,3.04,0.1304,0.0978,5.02,4.55
Javier Assad,Chicago Cubs,10,109.3,3.05,0.2094,0.0913,4.28,4.28
Joe Musgrove,San Diego Padres,17,97.3,3.05,0.2431,0.0526,3.52,3.52
Nick Anderson,Atlanta Braves,0,35.3,3.06,0.2553,0.0638,3.08,3.56
Matt Brash,Seattle Mariners,0,70.7,3.06,0.3474,0.0942,2.26,2.26
Jonathan Loáisiga,New York Yankees,0,17.7,3.06,0.087,0.0145,4.55,4.34
Justin Steele,Chicago Cubs,30,173.3,3.06,0.2458,0.0503,3.01,3.01
Alexis Díaz,Cincinnati Reds,0,67.3,3.07,0.3007,0.1259,3.52,3.52
Aroldis Chapman,Texas Rangers,0,58.3,3.09,0.4137,0.1446,2.51,2.56
Andrew Kittredge,Tampa Bay Rays,0,11.7,3.09,0.2,0.04,3.42,4.09
Kevin Kelly,Tampa Bay Rays,0,67.0,3.09,0.2029,0.0543,3.08,3.08
Robert Stephenson,Tampa Bay Rays,0,52.3,3.1,0.3831,0.0796,3.21,3.34
Lucas Sims,Cincinnati Reds,0,61.0,3.1,0.2791,0.1512,4.36,4.36
Paul Sewald,Arizona Diamondbacks,0,60.7,3.12,0.3213,0.0964,3.56,3.56
Kendall Graveman,Houston Astros,0,66.3,3.12,0.234,0.1277,4.88,4.88
Shohei Ohtani,Los Angeles Angels,23,132.0,3.14,0.3145,0.1036,3.99,3.99
Ryan Weber,New York Yankees,0,14.3,3.14,0.1167,0.0167,4.5,4.31
Wade Miley,Milwaukee Brewers,23,120.3,3.14,0.1612,0.0776,4.69,4.69
Eury Pérez,Miami Marlins,19,91.3,3.15,0.2888,0.0829,4.1,4.1
Tyler Mahle,Minnesota Twins,5,25.7,3.16,0.2745,0.049,4.18,4.22
Kevin Gausman,Toronto Blue Jays,31,185.0,3.16,0.3106,0.0721,2.96,2.96
Sam Bachman,Los Angeles Angels,0,17.0,3.18,0.1818,0.1429,3.72,4.1
Jordan Montgomery,Texas Rangers,32,188.7,3.2,0.2136,0.0618,3.56,3.56
Brennan Bernardino,Boston Red Sox,6,50.7,3.2,0.2685,0.0833,3.41,3.54
Adam Ottavino,New York Mets,0,61.7,3.21,0.2375,0.1111,4.51,4.51
Zack Weiss,Boston Red Sox,0,14.0,3.21,0.2586,0.1034,6.32,4.73
Justin Verlander,Houston Astros,27,162.3,3.22,0.2152,0.0673,3.84,3.84
Michael Wacha,San Diego Padres,24,134.3,3.22,0.2242,0.0778,3.88,3.88
Pedro Avila,San Diego Padres,6,50.3,3.22,0.2455,0.1136,3.67,3.76
Emmanuel Clase,Cleveland Guardians,0,72.7,3.22,0.2119,0.053,2.9,2.9
Caleb Thielbar,Minnesota Twins,0,30.7,3.23,0.3,0.05,4.45,4.35
Ryan Walker,San Francisco Giants,13,61.3,3.23,0.2966,0.0913,3.67,3.67
James Karinchak,Cleveland Guardians,0,39.0,3.23,0.3041,0.1637,4.97,4.72
Logan Webb,San Francisco Giants,33,216.0,3.25,0.2282,0.0365,3.16,3.16
DL Hall,Baltimore Orioles,0,19.3,3.26,0.284,0.0617,2.99,3.84
Craig Kimbrel,Philadelphia Phillies,0,69.0,3.26,0.3381,0.1007,3.8,3.8
Reynaldo López,Cleveland Guardians,0,66.0,3.27,0.2986,0.1223,3.9,3.9
Trevor May,Oakland Athletics,0,46.7,3.28,0.1951,0.1415,4.71,4.6
Kirby Yates,Atlanta Braves,0,60.3,3.28,0.315,0.1457,4.62,4.62
Matt Strahm,Philadelphia Phillies,10,87.7,3.29,0.3077,0.0598,3.24,3.24
Shane McClanahan,Tampa Bay Rays,21,115.0,3.29,0.258,0.0874,3.91,3.91
Enyel De Los Santos,Cleveland Guardians,0,65.7,3.29,0.2366,0.0954,3.48,3.48
Jordan Hicks,Toronto Blue Jays,0,65.7,3.29,0.2842,0.1123,3.22,3.22
Merrill Kelly,Arizona Diamondbacks,30,177.7,3.29,0.259,0.0956,3.84,3.84
Gavin Williams,Cleveland Guardians,16,82.0,3.29,0.2348,0.1072,4.04,4.04
Eduardo Rodriguez,Detroit Tigers,26,152.7,3.3,0.2303,0.0773,3.65,3.65
Luis Ortiz,Philadelphia Phillies,0,19.0,3.32,0.2,0.0625,3.04,3.87
Drey Jameson,Arizona Diamondbacks,3,40.7,3.32,0.2126,0.1034,4.75,4.59
Yerry De los Santos,Pittsburgh Pirates,0,24.3,3.33,0.1731,0.125,4.03,4.16
Amir Garrett,Kansas City Royals,0,24.3,3.33,0.25,0.1786,5.55,4.78
Ian Gibaut,Cincinnati Reds,0,75.7,3.33,0.217,0.0881,4.07,4.07
Luis Castillo,Seattle Mariners,33,197.0,3.34,0.2731,0.0698,3.8,3.8
Jake Diekman,Tampa Bay Rays,0,56.7,3.34,0.2634,0.1564,3.74,3.77
George Kirby,Seattle Mariners,31,190.7,3.35,0.2272,0.0251,3.34,3.34
Andrew Vasquez,Detroit Tigers,0,48.3,3.35,0.1963,0.105,4.41,4.38
Julian Merryweather,Chicago Cubs,0,72.0,3.38,0.3234,0.1188,3.51,3.51
Keynan Middleton,New York Yankees,0,50.7,3.38,0.3019,0.1085,4.2,4.2
Elvis Peguero,Milwaukee Brewers,0,61.3,3.38,0.2143,0.1032,3.8,3.8
Brent Suter,Colorado Rockies,2,69.3,3.38,0.1884,0.0856,3.44,3.44
Gregory Santos,Chicago White Sox,0,66.3,3.39,0.2284,0.0588,2.65,2.65
Corbin Burnes,Milwaukee Brewers,32,193.7,3.39,0.2551,0.0842,3.81,3.81
Nick Martinez,San Diego Padres,9,110.3,3.43,0.2299,0.0868,3.91,3.91
Bailey Ober,Minnesota Twins,26,144.3,3.43,0.253,0.0503,3.95,3.95
Caleb Ferguson,Los Angeles Dodgers,7,60.3,3.43,0.2593,0.0852,3.33,3.33
Cristopher Sánchez,Philadelphia Phillies,18,99.3,3.44,0.2424,0.0404,3.98,3.98
Ty Adcock,Seattle Mariners,0,15.7,3.45,0.1897,0.0,5.16,4.49
Framber Valdez,Houston Astros,31,198.0,3.45,0.2475,0.0705,3.49,3.49
Aaron Civale,Tampa Bay Rays,23,122.3,3.46,0.2302,0.0655,3.56,3.56
Hyun Jin Ryu,Toronto Blue Jays,11,52.0,3.46,0.1696,0.0625,4.9,4.82
Cole Ragans,Kansas City Royals,12,96.0,3.47,0.2883,0.1046,3.19,3.19
Zac Gallen,Arizona Diamondbacks,34,210.0,3.47,0.26,0.0556,3.26,3.26
Dany Jiménez,Oakland Athletics,1,23.3,3.47,0.2234,0.1489,4.92,4.51
Zach Eflin,Tampa Bay Rays,31,177.7,3.5,0.2646,0.0341,3.0,3.0
Mark Leiter Jr.,Chicago Cubs,0,64.3,3.5,0.2862,0.0892,3.76,3.76
Sean Reid-Foley,New York Mets,0,7.7,3.52,0.4706,0.1765,1.5,3.9
Tyler Glasnow,Tampa Bay Rays,21,120.0,3.53,0.334,0.0763,2.91,2.91
Cionel Pérez,Baltimore Orioles,0,53.3,3.54,0.1781,0.1093,3.83,3.88
Garrett Crochet,Chicago White Sox,0,12.7,3.55,0.1875,0.2031,5.7,4.56
Domingo Tapia,San Diego Padres,0,17.7,3.57,0.1867,0.16,5.34,4.57
Seth Lugo,San Diego Padres,26,146.3,3.57,0.2318,0.0596,3.82,3.82
Jose Quintana,New York Mets,13,75.7,3.57,0.1881,0.0752,3.51,3.51
Jesús Luzardo,Miami Marlins,32,178.7,3.58,0.2807,0.0742,3.54,3.54
Matt Manning,Detroit Tigers,15,78.0,3.58,0.1582,0.0665,4.8,4.8
Ryan Pressly,Houston Astros,0,65.3,3.58,0.2761,0.0597,3.36,3.36
Tayler Saucedo,Seattle Mariners,0,47.7,3.59,0.2077,0.1111,3.81,3.9
Bryan Baker,Baltimore Orioles,0,45.0,3.6,0.2742,0.129,3.8,3.92
Chris Bassitt,Toronto Blue Jays,33,200.0,3.6,0.2252,0.0714,4.27,4.27
Beau Brieske,Detroit Tigers,1,35.0,3.6,0.2039,0.0789,3.99,4.1
Derek Law,Cincinnati Reds,3,55.0,3.6,0.1875,0.1083,4.61,4.58
Zack Wheeler,Philadelphia Phillies,32,192.0,3.61,0.2694,0.0496,3.14,3.14
Sam Hentges,Cleveland Guardians,0,52.3,3.61,0.2511,0.0807,2.64,2.84
JT Chargois,Miami Marlins,5,42.3,3.61,0.2011,0.1034,3.79,3.93
John King,St. Louis Cardinals,0,37.3,3.62,0.1274,0.0637,3.68,3.89
Jordan Weems,Washington Nationals,0,54.7,3.62,0.2586,0.1207,4.89,4.84
Nathan Eovaldi,Texas Rangers,25,144.0,3.63,0.2288,0.0815,3.87,3.87
Kenley Jansen,Boston Red Sox,0,44.7,3.63,0.2766,0.0904,3.65,3.8
Trevor Megill,Milwaukee Brewers,2,34.7,3.63,0.3514,0.0811,2.12,3.02
Charlie Morton,Atlanta Braves,30,163.3,3.64,0.2556,0.1159,3.87,3.87
Tyler Wells,Baltimore Orioles,20,118.7,3.64,0.2489,0.0723,4.98,4.98
José Buttó,New York Mets,7,42.0,3.64,0.2123,0.1285,4.01,4.08
José Soriano,Los Angeles Angels,0,42.0,3.64,0.3027,0.1243,3.96,4.05
José Berríos,Toronto Blue Jays,32,189.7,3.65,0.2353,0.0665,3.99,3.99
Robert Garcia,Washington Nationals,0,32.0,3.66,0.2598,0.0945,3.53,3.87
Braxton Garrett,Miami Marlins,30,159.7,3.66,0.2367,0.044,3.67,3.67
Pablo López,Minnesota Twins,32,194.0,3.66,0.2921,0.0599,3.33,3.33
Silvino Bracho,Cincinnati Reds,0,7.3,3.68,0.1935,0.1935,4.07,4.23
Alex Lange,Detroit Tigers,0,66.0,3.68,0.2743,0.1562,4.35,4.35
JoJo Romero,St. Louis Cardinals,0,36.7,3.68,0.2857,0.068,2.21,3.0
Jacob Webb,Baltimore Orioles,0,53.7,3.69,0.2457,0.1293,4.48,4.45
Daniel Duarte,Cincinnati Reds,0,31.7,3.69,0.1691,0.1471,5.84,5.09
Carl Edwards Jr.,Washington Nationals,0,31.7,3.69,0.169,0.1197,3.85,4.04
Dane Dunning,Texas Rangers,26,172.7,3.7,0.1939,0.0762,4.26,4.26
Justin Lawrence,Colorado Rockies,0,75.0,3.72,0.2393,0.1104,3.75,3.75
Nick Mears,Colorado Rockies,0,19.3,3.72,0.2414,0.1609,4.08,4.19
Dauri Moreta,Pittsburgh Pirates,0,58.0,3.72,0.318,0.1004,2.92,2.96
Angel Perdomo,Pittsburgh Pirates,0,29.0,3.72,0.3761,0.094,3.01,3.65
Logan Gilbert,Seattle Mariners,32,190.7,3.73,0.2455,0.0468,3.84,3.84
Cole Sands,Minnesota Twins,0,21.7,3.74,0.2143,0.1327,5.51,4.7
Kyle Hendricks,Chicago Cubs,24,137.0,3.74,0.1609,0.0467,3.8,3.8
Nick Sandlin,Cleveland Guardians,0,60.0,3.75,0.2762,0.1004,4.95,4.95
Mike Baumann,Baltimore Orioles,0,64.7,3.76,0.2234,0.1209,4.39,4.39
A.J. Minter,Atlanta Braves,0,64.7,3.76,0.3154,0.0808,2.89,2.89
Bobby Miller,Los Angeles Dodgers,22,124.3,3.76,0.2356,0.0634,3.51,3.51
Kyle Finnegan,Washington Nationals,0,69.3,3.76,0.2188,0.0833,4.58,4.58
Dylan Covey,Philadelphia Phillies,1,43.0,3.77,0.1571,0.089,4.69,4.57
Mike Clevinger,Chicago White Sox,24,131.3,3.77,0.2004,0.0729,4.28,4.28
Max Scherzer,Texas Rangers,27,152.7,3.77,0.2802,0.0725,4.32,4.32
Seranthony Domínguez,Philadelphia Phillies,0,50.0,3.78,0.2143,0.0982,4.83,4.73
Michael Kelly,Cleveland Guardians,0,16.7,3.78,0.2254,0.1268,2.95,3.89
Mason Miller,Oakland Athletics,6,33.3,3.78,0.2734,0.1151,3.46,3.81
Gabe Speier,Seattle Mariners,0,54.7,3.79,0.2963,0.0509,3.34,3.42
Shane Bieber,Cleveland Guardians,21,128.0,3.8,0.2008,0.0638,3.87,3.87
Logan Allen,Cleveland Guardians,24,125.3,3.81,0.2216,0.0894,4.18,4.18
George Soriano,Miami Marlins,1,52.0,3.81,0.2281,0.1009,4.36,4.35
Bryce Elder,Atlanta Braves,31,174.7,3.81,0.1749,0.0861,4.42,4.42
Ryan Thompson,Arizona Diamondbacks,0,30.7,3.82,0.1736,0.0661,4.32,4.29
Kenny Rosenberg,Los Angeles Angels,3,33.0,3.82,0.1986,0.0959,4.04,4.13
Brandon Bielak,Houston Astros,13,80.0,3.83,0.1756,0.102,5.19,5.19
J.P. France,Houston Astros,23,136.3,3.83,0.1738,0.0809,4.66,4.66
Taylor Rogers,San Francisco Giants,0,51.7,3.83,0.2963,0.1157,3.91,3.95
Jimmy Cordero,New York Yankees,1,32.7,3.86,0.2576,0.0758,3.06,3.6
Ben Heller,Atlanta Braves,0,18.7,3.86,0.1951,0.1341,5.02,4.49
Colin Holderman,Pittsburgh Pirates,0,56.0,3.86,0.2417,0.0833,3.28,3.35
Griffin Jax,Minnesota Twins,0,65.3,3.86,0.2482,0.0693,3.22,3.22
Zack Kelly,Boston Red Sox,0,9.3,3.86,0.1395,0.186,5.18,4.39
Steven Matz,St. Louis Cardinals,17,105.0,3.86,0.2183,0.0713,3.74,3.74
Freddy Peralta,Milwaukee Brewers,30,165.7,3.86,0.3088,0.0794,3.84,3.84
John Schreiber,Boston Red Sox,2,46.7,3.86,0.2598,0.1225,4.51,4.45
Spencer Strider,Atlanta Braves,32,186.7,3.86,0.3683,0.076,2.85,2.85
Vince Velasquez,Pittsburgh Pirates,8,37.3,3.86,0.2284,0.0864,3.86,4.01
Alex Young,Cincinnati Reds,0,53.7,3.86,0.2119,0.0847,4.98,4.9
Yusei Kikuchi,Toronto Blue Jays,32,167.7,3.86,0.2586,0.0686,4.11,4.11
Alex Cobb,San Francisco Giants,28,151.3,3.87,0.2028,0.0573,4.0,4.0
Andrew Abbott,Cincinnati Reds,21,109.3,3.87,0.2614,0.0959,4.19,4.19
Jakob Junis,San Francisco Giants,4,86.0,3.87,0.2616,0.0572,3.74,3.74
Andrew Wantz,Los Angeles Angels,3,39.3,3.89,0.2062,0.0938,4.11,4.16
Carlos Estévez,Los Angeles Angels,0,62.3,3.9,0.2776,0.1103,3.94,3.94
Josiah Gray,Washington Nationals,30,159.0,3.91,0.2049,0.1146,4.93,4.93
Steven Wilson,San Diego Padres,0,53.0,3.91,0.2603,0.1233,4.51,4.48
Tristan Beck,San Francisco Giants,3,85.0,3.92,0.1921,0.0593,3.99,3.99
Chris Stratton,Texas Rangers,0,82.7,3.92,0.2396,0.074,3.53,3.53
Kris Bubic,Kansas City Royals,3,16.0,3.94,0.2353,0.0294,2.62,3.82
Marcus Stroman,Chicago Cubs,25,136.7,3.95,0.207,0.0904,3.57,3.57
Chase Silseth,Los Angeles Angels,8,52.3,3.96,0.2534,0.1176,4.95,4.86
A.J. Puk,Miami Marlins,0,56.7,3.97,0.3223,0.0537,3.58,3.62
Drew VerHagen,St. Louis Cardinals,0,61.0,3.98,0.2239,0.097,4.92,4.92
Darius Vines,Atlanta Braves,2,20.3,3.98,0.1667,0.0833,4.97,4.49
John Brebbia,San Francisco Giants,10,38.3,3.99,0.2919,0.087,3.93,4.04
Ron Marinaccio,New York Yankees,0,47.3,3.99,0.2732,0.1317,4.68,4.59
Reese Olson,Detroit Tigers,18,103.7,3.99,0.2441,0.0782,4.0,4.0
Jose Cuas,Chicago Cubs,2,65.3,3.99,0.2432,0.1199,4.6,4.6
Matt Festa,Seattle Mariners,0,9.0,4.0,0.3023,0.2791,5.8,4.48
Luis Garcia,Houston Astros,6,27.0,4.0,0.2696,0.087,3.62,3.97
Trevor Rogers,Miami Marlins,4,18.0,4.0,0.2405,0.0759,4.08,4.2
Bennett Sousa,Houston Astros,0,9.0,4.0,0.2941,0.0588,3.14,4.08
Victor González,Los Angeles Dodgers,1,33.7,4.01,0.2222,0.0741,3.4,3.77
