Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Tyler Kinley,Atlanta Braves,0,8.0,1.13,0.2069,0.069,2.34,4.0
Daniel Lynch IV,Kansas City Royals,0,7.7,1.17,0.3333,0.1,2.04,3.97
Aroldis Chapman,Boston Red Sox,0,7.0,1.29,0.2593,0.1111,2.8,4.08
Eli Morgan,Kansas City Royals,0,7.0,1.29,0.2258,0.1613,5.09,4.35
Enyel De Los Santos,Houston Astros,0,6.7,1.35,0.24,0.04,3.69,4.19
Jhoan Duran,Philadelphia Phillies,0,6.7,1.35,0.3333,0.0,1.5,3.94
Jovani Morán,Boston Red Sox,0,13.3,1.35,0.2941,0.1176,3.16,4.01
Hunter Bigge,Tampa Bay Rays,0,6.3,1.42,0.08,0.2,6.88,4.53
Yennier Cano,Baltimore Orioles,0,6.3,1.42,0.375,0.0417,1.5,3.96
Jacob Latz,Texas Rangers,1,12.7,1.42,0.2174,0.0652,3.25,4.04
Isaac Mattson,Pittsburgh Pirates,0,12.7,1.42,0.1667,0.1111,3.09,4.0
Jeffrey Springs,Athletics,4,24.7,1.46,0.2198,0.0879,2.44,3.51
Seth Lugo,Kansas City Royals,4,24.3,1.48,0.2283,0.0652,2.1,3.38
Spencer Arrighetti,Houston Astros,1,6.0,1.5,0.3704,0.1481,2.75,4.1
Brent Headrick,New York Yankees,0,11.3,1.59,0.2549,0.098,2.12,3.85
Kenley Jansen,Detroit Tigers,0,5.7,1.59,0.3182,0.0455,3.44,4.17
Cristopher Sánchez,Philadelphia Phillies,5,28.3,1.59,0.3171,0.065,1.64,3.02
Taj Bradley,Minnesota Twins,5,27.7,1.63,0.2881,0.0847,1.93,3.18
Graham Ashcraft,Cincinnati Reds,0,11.0,1.64,0.3023,0.1163,2.09,3.85
David Morgan,San Diego Padres,0,11.0,1.64,0.22,0.18,5.27,4.44
Dylan Cease,Toronto Blue Jays,4,20.7,1.74,0.3596,0.1348,1.88,3.43
Carmen Mlodzinski,Pittsburgh Pirates,3,20.3,1.77,0.2299,0.092,2.45,3.64
Danny Coulombe,Boston Red Sox,0,5.0,1.8,0.1,0.1,6.09,4.4
Jimmy Herget,Colorado Rockies,2,10.0,1.8,0.1842,0.0526,2.59,3.97
Wandy Peralta,San Diego Padres,0,10.0,1.8,0.2273,0.0682,3.29,4.09
Sam Moll,Cincinnati Reds,0,9.7,1.86,0.2195,0.1707,4.33,4.26
Grant Taylor,Chicago White Sox,4,9.7,1.86,0.3333,0.0769,1.5,3.81
Matt Gage,San Francisco Giants,0,9.3,1.93,0.2,0.1143,4.27,4.25
Hoby Milner,Chicago Cubs,0,9.3,1.93,0.0286,0.0,4.91,4.35
Anthony Nunez,Baltimore Orioles,0,9.3,1.93,0.3429,0.0286,3.62,4.15
Cam Schlittler,New York Yankees,5,27.7,1.95,0.3429,0.0286,1.5,2.98
Clay Holmes,New York Mets,4,23.0,1.96,0.172,0.0968,4.13,4.2
Eduardo Rodriguez,Arizona Diamondbacks,4,23.0,1.96,0.1458,0.0938,4.17,4.22
Cooper Criswell,Seattle Mariners,0,9.0,2.0,0.2424,0.0909,5.2,4.39
Kody Funderburk,Minnesota Twins,0,9.0,2.0,0.1905,0.1667,5.75,4.48
Victor Vodnik,Colorado Rockies,0,9.0,2.0,0.125,0.1,5.09,4.38
Mitch Farris,Los Angeles Angels,0,4.3,2.08,0.1579,0.1053,6.09,4.38
Bryan Hudson,Chicago White Sox,0,8.7,2.08,0.275,0.15,2.97,4.07
Connor Seabold,Detroit Tigers,0,8.7,2.08,0.2571,0.0857,5.05,4.37
Tarik Skubal,Detroit Tigers,5,30.3,2.08,0.2797,0.0508,2.03,3.13
Yoshinobu Yamamoto,Los Angeles Dodgers,4,25.7,2.1,0.2211,0.0316,3.44,3.9
Justin Wrobleski,Los Angeles Dodgers,2,17.0,2.12,0.0952,0.0794,3.26,3.97
Gavin Williams,Cleveland Guardians,5,29.7,2.12,0.3478,0.1478,3.86,4.06
Jack Dreyer,Los Angeles Dodgers,0,8.3,2.16,0.3125,0.125,2.13,3.96
Ryan Helsley,Baltimore Orioles,0,8.3,2.16,0.3243,0.1351,2.01,3.94
Davis Martin,Chicago White Sox,4,25.0,2.16,0.2021,0.0638,3.45,3.92
Paul Sewald,Arizona Diamondbacks,0,8.3,2.16,0.3793,0.0,3.57,4.16
Bryan Woo,Seattle Mariners,4,25.0,2.16,0.2062,0.0515,2.21,3.4
Reynaldo López,Atlanta Braves,4,20.7,2.18,0.2262,0.0952,4.44,4.32
Cade Povich,Baltimore Orioles,1,12.3,2.19,0.1458,0.0625,3.74,4.14
Martín Pérez,Atlanta Braves,3,20.3,2.21,0.1266,0.0759,3.92,4.14
Garrett Acton,Minnesota Twins,0,4.0,2.25,0.3333,0.1333,2.84,4.16
Didier Fuentes,Atlanta Braves,0,4.0,2.25,0.2667,0.0667,1.84,4.09
Connor Phillips,Cincinnati Reds,0,12.0,2.25,0.2453,0.2075,5.0,4.4
Blade Tidwell,San Francisco Giants,0,8.0,2.25,0.2143,0.0357,3.96,4.21
Garrett Whitlock,Boston Red Sox,0,8.0,2.25,0.3529,0.1471,3.59,4.16
Emerson Hancock,Seattle Mariners,4,23.7,2.28,0.2941,0.0471,2.71,3.64
Nolan McLean,New York Mets,4,23.7,2.28,0.3146,0.0899,2.41,3.52
Connelly Early,Boston Red Sox,4,19.7,2.29,0.2381,0.119,3.55,4.02
Jacob deGrom,Texas Rangers,4,19.7,2.29,0.3205,0.0769,3.44,3.99
Kyle Freeland,Colorado Rockies,3,15.7,2.3,0.194,0.0597,3.79,4.13
Yohan Ramírez,Pittsburgh Pirates,0,15.7,2.3,0.2462,0.1385,3.79,4.13
Kai-Wei Teng,Houston Astros,0,11.7,2.31,0.2444,0.0889,4.46,4.29
Chase Silseth,Los Angeles Angels,0,7.7,2.35,0.2647,0.1765,4.78,4.32
Gabe Speier,Seattle Mariners,0,7.7,2.35,0.2188,0.0938,2.83,4.07
Braxton Ashcraft,Pittsburgh Pirates,4,22.7,2.38,0.2967,0.0769,1.76,3.31
Lake Bachar,Miami Marlins,0,11.3,2.38,0.3333,0.1333,2.03,3.83
Edward Cabrera,Chicago Cubs,4,22.7,2.38,0.1868,0.1209,3.04,3.79
Landen Roupp,San Francisco Giants,4,22.7,2.38,0.2667,0.0778,2.16,3.46
Brent Suter,Los Angeles Angels,1,15.0,2.4,0.2542,0.1017,4.02,4.19
Chase Burns,Cincinnati Reds,4,22.3,2.42,0.25,0.1023,4.07,4.18
Kevin Gausman,Toronto Blue Jays,4,22.3,2.42,0.3523,0.0568,2.15,3.47
Robbie Ray,San Francisco Giants,4,22.3,2.42,0.2727,0.1136,4.61,4.38
Jason Adam,San Diego Padres,0,3.7,2.45,0.0625,0.0625,4.18,4.25
Fernando Cruz,New York Yankees,0,7.3,2.45,0.303,0.2121,3.63,4.17
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,4.45,4.26
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,4.59,4.29
Shota Imanaga,Chicago Cubs,4,22.0,2.45,0.378,0.061,2.13,3.47
Nick Martinez,Tampa Bay Rays,4,22.0,2.45,0.1522,0.0761,4.54,4.36
Tim Mayza,Philadelphia Phillies,0,11.0,2.45,0.2439,0.0732,2.36,3.9
Brooks Raley,New York Mets,0,7.3,2.45,0.3103,0.1034,3.63,4.17
Will Warren,New York Yankees,5,25.3,2.49,0.2952,0.0571,3.01,3.73
Michael McGreevy,St. Louis Cardinals,4,21.7,2.49,0.1463,0.0366,4.2,4.23
Randy Vásquez,San Diego Padres,4,21.7,2.49,0.2778,0.0889,2.63,3.66
Casey Legumina,Seattle Mariners,0,10.7,2.53,0.1915,0.0426,2.81,3.99
Caleb Thielbar,Chicago Cubs,0,7.0,2.57,0.3333,0.1333,3.8,4.2
Anthony Kay,Chicago White Sox,2,17.3,2.6,0.1538,0.1154,5.28,4.55
JT Brubaker,San Francisco Giants,0,10.3,2.61,0.1778,0.1778,5.12,4.4
Joey Cantillo,Cleveland Guardians,4,20.7,2.61,0.2963,0.1111,3.33,3.93
Juan Morillo,Arizona Diamondbacks,0,10.3,2.61,0.2439,0.0976,3.57,4.13
Ben Brown,Chicago Cubs,0,16.7,2.7,0.2239,0.0896,3.15,3.94
Drew Rasmussen,Tampa Bay Rays,4,19.7,2.75,0.2703,0.0405,4.16,4.22
Michael King,San Diego Padres,4,22.7,2.78,0.2151,0.1075,3.62,4.01
Casey Mize,Detroit Tigers,4,22.7,2.78,0.266,0.0745,3.09,3.81
Michael Soroka,Arizona Diamondbacks,4,22.7,2.78,0.3011,0.0645,2.96,3.76
Chris Sale,Atlanta Braves,5,29.0,2.79,0.2522,0.0609,4.36,4.31
Cole Winn,Texas Rangers,0,9.7,2.79,0.2439,0.122,5.26,4.41
Hogan Harris,Athletics,0,12.7,2.84,0.1864,0.2034,5.46,4.5
Brant Hurter,Detroit Tigers,0,6.3,2.84,0.1538,0.1154,5.3,4.36
Mitch Keller,Pittsburgh Pirates,4,22.0,2.86,0.1556,0.1,3.77,4.07
Jakob Junis,Texas Rangers,0,9.3,2.89,0.1714,0.0571,2.77,4.02
Max Fried,New York Yankees,5,33.3,2.97,0.1811,0.063,3.0,3.55
George Kirby,Seattle Mariners,5,33.3,2.97,0.2093,0.062,3.84,4.02
Jack Anderson,Boston Red Sox,0,3.0,3.0,0.3636,0.0909,5.75,4.33
MacKenzie Gore,Texas Rangers,4,21.0,3.0,0.3529,0.1294,3.18,3.88
Andrew Morris,Minnesota Twins,0,3.0,3.0,0.1333,0.0,1.75,4.13
Chase Shugart,Philadelphia Phillies,0,3.0,3.0,0.25,0.0833,6.42,4.36
Trevor Rogers,Baltimore Orioles,4,23.7,3.04,0.2041,0.0612,2.83,3.69
Foster Griffin,Washington Nationals,4,20.7,3.05,0.2184,0.0805,4.3,4.27
Sandy Alcantara,Miami Marlins,5,35.3,3.06,0.1643,0.0857,4.36,4.32
Kyle Harrison,Milwaukee Brewers,3,14.7,3.07,0.25,0.0667,4.04,4.2
Will Klein,Los Angeles Dodgers,0,8.7,3.12,0.25,0.0833,2.05,3.93
Grant Wolfram,Baltimore Orioles,0,8.7,3.12,0.3947,0.0263,1.5,3.85
Bubba Chandler,Pittsburgh Pirates,4,20.0,3.15,0.2,0.1529,4.64,4.38
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,6.97,4.51
Jose Franco,Cincinnati Reds,0,5.7,3.18,0.1481,0.1852,4.32,4.26
Aaron Ashby,Milwaukee Brewers,1,14.0,3.21,0.3729,0.1017,2.16,3.76
Ranger Suarez,Boston Red Sox,4,22.3,3.22,0.1744,0.0698,3.71,4.05
Tyler Glasnow,Los Angeles Dodgers,4,25.0,3.24,0.3053,0.0632,2.53,3.53
Pierce Johnson,Cincinnati Reds,0,8.3,3.24,0.2778,0.0278,2.61,4.02
Keaton Winn,San Francisco Giants,0,8.3,3.24,0.3548,0.0645,1.5,3.87
Paul Skenes,Pittsburgh Pirates,5,22.0,3.27,0.2614,0.0795,3.41,3.94
Joe Ryan,Minnesota Twins,5,27.3,3.29,0.2617,0.0561,2.39,3.4
J.T. Ginn,Athletics,2,16.3,3.31,0.1746,0.1111,4.62,4.35
Keider Montero,Detroit Tigers,3,16.3,3.31,0.2381,0.0317,1.62,3.53
Chase Dollander,Colorado Rockies,0,19.0,3.32,0.2875,0.075,3.82,4.12
Grant Holmes,Atlanta Braves,4,21.7,3.32,0.1932,0.1136,4.1,4.2
Jacob Misiorowski,Milwaukee Brewers,4,21.7,3.32,0.375,0.1023,3.96,4.15
Grant Anderson,Milwaukee Brewers,0,10.7,3.38,0.2143,0.1429,3.09,4.04
Coleman Crow,Milwaukee Brewers,1,5.3,3.38,0.1905,0.0476,2.15,4.06
Jose A. Ferrer,Seattle Mariners,0,8.0,3.38,0.1842,0.0263,1.71,3.91
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,4.21,4.25
Merrill Kelly,Arizona Diamondbacks,1,5.3,3.38,0.125,0.1667,6.65,4.46
Luis Medina,Athletics,0,8.0,3.38,0.2571,0.1429,4.34,4.26
Michael Petersen,Miami Marlins,0,8.0,3.38,0.2121,0.1212,4.46,4.28
Lucas Sims,Chicago White Sox,0,8.0,3.38,0.1944,0.1389,3.59,4.16
Brandon Woodruff,Milwaukee Brewers,4,23.7,3.42,0.2128,0.0426,3.68,4.02
Tobias Myers,New York Mets,0,13.0,3.46,0.1875,0.0208,3.93,4.18
Jack Kochanowicz,Los Angeles Angels,4,23.3,3.47,0.1818,0.1515,4.03,4.16
Sam Bachman,Los Angeles Angels,0,10.3,3.48,0.2558,0.186,3.28,4.08
Taylor Clarke,Arizona Diamondbacks,0,10.3,3.48,0.1622,0.0,3.48,4.12
Richard Lovelady,Washington Nationals,0,10.3,3.48,0.1957,0.1522,4.64,4.32
Spencer Miles,Toronto Blue Jays,0,10.3,3.48,0.2045,0.0909,5.02,4.38
Zac Gallen,Arizona Diamondbacks,5,25.7,3.51,0.1273,0.0636,3.83,4.07
Rhett Lowder,Cincinnati Reds,4,23.0,3.52,0.1596,0.0745,3.26,3.87
Nick Mears,Kansas City Royals,0,7.7,3.52,0.1875,0.125,3.09,4.1
Gus Varland,Washington Nationals,0,7.7,3.52,0.2647,0.0882,3.61,4.17
Aaron Civale,Athletics,4,20.3,3.54,0.1798,0.0674,3.83,4.11
Ryne Nelson,Arizona Diamondbacks,4,20.3,3.54,0.2209,0.093,4.96,4.49
Reid Detmers,Los Angeles Angels,4,22.7,3.57,0.2766,0.0638,2.43,3.56
Steven Okert,Houston Astros,0,10.0,3.6,0.2162,0.1351,4.29,4.26
Colin Rea,Chicago Cubs,1,17.3,3.63,0.2174,0.0435,3.55,4.05
Zach Pop,Philadelphia Phillies,1,7.3,3.68,0.1935,0.0968,3.09,4.11
Taylor Rogers,Minnesota Twins,0,7.3,3.68,0.2121,0.0909,2.41,4.02
Erik Sabrowski,Cleveland Guardians,0,9.7,3.72,0.3947,0.1053,2.57,3.98
Justin Sterner,Athletics,0,12.0,3.75,0.25,0.0893,3.09,4.02
Framber Valdez,Detroit Tigers,4,24.0,3.75,0.125,0.0673,3.0,3.75
Andrew Painter,Philadelphia Phillies,2,14.3,3.77,0.2623,0.0492,1.5,3.59
Cole Ragans,Kansas City Royals,4,16.7,3.78,0.2388,0.1493,5.31,4.54
Steven Matz,Tampa Bay Rays,4,21.3,3.8,0.2471,0.0706,3.32,3.92
Clayton Beeter,Washington Nationals,0,9.3,3.86,0.1667,0.1905,7.27,4.72
Jonathan Bowlan,Philadelphia Phillies,0,7.0,3.86,0.2759,0.0345,1.5,3.93
Germán Márquez,San Diego Padres,4,18.7,3.86,0.1899,0.0759,5.93,4.77
PJ Poulin,Washington Nationals,2,11.7,3.86,0.1633,0.1429,6.86,4.76
Erick Fedde,Chicago White Sox,3,20.7,3.92,0.1786,0.0833,4.83,4.45
Tomoyuki Sugano,Colorado Rockies,4,20.7,3.92,0.1744,0.0581,5.51,4.68
Shane McClanahan,Tampa Bay Rays,3,13.7,3.95,0.2203,0.1864,4.55,4.32
Kris Bubic,Kansas City Royals,4,22.7,3.97,0.2921,0.1124,3.26,3.88
Ron Marinaccio,San Diego Padres,0,11.3,3.97,0.2381,0.0476,4.15,4.23
Jameson Taillon,Chicago Cubs,4,22.7,3.97,0.2211,0.0947,6.0,4.91
Mick Abel,Minnesota Twins,3,20.3,3.98,0.2473,0.1075,2.74,3.74
Abner Uribe,Milwaukee Brewers,0,9.0,4.0,0.2432,0.0811,2.09,3.93
Ryan Walker,San Francisco Giants,0,9.0,4.0,0.25,0.125,3.98,4.21
Aaron Nola,Philadelphia Phillies,4,22.3,4.03,0.2581,0.0645,3.49,3.97
Logan Gilbert,Seattle Mariners,5,29.0,4.03,0.2783,0.0435,2.85,3.57
Jack Flaherty,Detroit Tigers,4,20.0,4.05,0.2386,0.1591,4.19,4.23
Andre Pallante,St. Louis Cardinals,4,20.0,4.05,0.1319,0.1209,5.14,4.55
Freddy Peralta,New York Mets,5,26.7,4.05,0.25,0.0893,4.29,4.27
Matt Strahm,Kansas City Royals,0,6.7,4.05,0.2069,0.1034,5.04,4.34
Dean Kremer,Baltimore Orioles,2,11.0,4.09,0.3721,0.0465,5.45,4.47
Cade Smith,Cleveland Guardians,0,11.0,4.09,0.2917,0.0625,2.54,3.94
Cade Cavalli,Washington Nationals,5,19.7,4.12,0.1935,0.129,3.55,4.02
Max Meyer,Miami Marlins,4,19.7,4.12,0.2273,0.1023,3.75,4.09
Tanner Banks,Philadelphia Phillies,0,8.7,4.15,0.2564,0.1026,3.66,4.17
David Bednar,New York Yankees,0,8.7,4.15,0.2857,0.119,2.05,3.93
Dietrich Enns,Baltimore Orioles,0,4.3,4.15,0.35,0.25,3.32,4.18
Brad Keller,Philadelphia Phillies,0,8.7,4.15,0.25,0.0833,3.55,4.15
Eric Orze,Minnesota Twins,0,8.7,4.15,0.1622,0.1081,3.09,4.08
Jake Woodford,Milwaukee Brewers,0,8.7,4.15,0.125,0.05,4.13,4.23
Cody Laweryson,Minnesota Twins,0,6.3,4.26,0.3077,0.0769,2.46,4.06
Matthew Liberatore,St. Louis Cardinals,4,21.0,4.29,0.1277,0.0851,6.18,4.93
Ryan Weathers,New York Yankees,4,21.0,4.29,0.3111,0.0778,3.9,4.13
Kumar Rocker,Texas Rangers,3,14.7,4.3,0.209,0.1045,4.59,4.33
Bryan Baker,Tampa Bay Rays,0,8.3,4.32,0.2571,0.0857,3.57,4.16
Cole Sands,Minnesota Twins,0,8.3,4.32,0.1892,0.1081,4.41,4.27
Emilio Pagán,Cincinnati Reds,0,10.3,4.35,0.2326,0.1395,5.7,4.5
Justin Topa,Minnesota Twins,0,10.3,4.35,0.1333,0.0889,4.35,4.27
Brandon Williamson,Cincinnati Reds,4,20.7,4.35,0.1333,0.1444,5.99,4.85
Cole Sulser,Tampa Bay Rays,1,12.3,4.38,0.1525,0.1186,4.39,4.28
Sean Burke,Chicago White Sox,3,20.3,4.43,0.1954,0.069,3.73,4.07
Sonny Gray,Boston Red Sox,4,20.3,4.43,0.125,0.0455,4.66,4.39
Paul Blackburn,New York Yankees,0,8.0,4.5,0.1282,0.0769,2.96,4.08
Kyle Hart,San Diego Padres,0,12.0,4.5,0.1458,0.1042,3.42,4.08
Edgardo Henriquez,Los Angeles Dodgers,0,6.0,4.5,0.24,0.12,3.09,4.13
Janson Junk,Miami Marlins,4,22.0,4.5,0.1613,0.0645,3.86,4.11
Jonathan Loáisiga,Arizona Diamondbacks,0,10.0,4.5,0.1905,0.0238,3.39,4.11
Sean Manaea,New York Mets,0,16.0,4.5,0.1714,0.1,4.53,4.32
Nick Pivetta,San Diego Padres,4,16.0,4.5,0.3636,0.0909,1.5,3.52
Drew Pomeranz,Los Angeles Angels,0,8.0,4.5,0.1515,0.0909,4.96,4.35
Paxton Schultz,Washington Nationals,0,8.0,4.5,0.2,0.0286,5.34,4.4
Evan Sisk,Pittsburgh Pirates,0,4.0,4.5,0.3,0.05,1.59,4.07
Walker Buehler,San Diego Padres,4,17.7,4.58,0.2466,0.0822,2.97,3.87
Brad Lord,Washington Nationals,0,15.7,4.6,0.1791,0.0597,5.19,4.5
Sean Newcomb,Chicago White Sox,0,13.7,4.61,0.2131,0.082,2.28,3.8
Patrick Corbin,Toronto Blue Jays,2,9.7,4.66,0.2195,0.0488,5.16,4.4
Peyton Pallette,Cleveland Guardians,0,7.7,4.7,0.2647,0.0882,4.39,4.27
Jordan Leasure,Chicago White Sox,1,11.3,4.76,0.1957,0.1087,6.26,4.63
Tanner Bibee,Cleveland Guardians,5,24.3,4.81,0.215,0.0841,4.44,4.33
Mason Montgomery,Pittsburgh Pirates,1,9.3,4.82,0.4318,0.1136,2.02,3.9
George Soriano,St. Louis Cardinals,0,9.3,4.82,0.1795,0.1538,5.23,4.4
Jack Leiter,Texas Rangers,4,20.3,4.87,0.2667,0.1,4.12,4.21
Shane Baz,Baltimore Orioles,4,22.0,4.91,0.1959,0.0825,3.91,4.12
Jordan Hicks,Chicago White Sox,0,11.0,4.91,0.1176,0.1765,4.45,4.29
Zak Kent,Minnesota Twins,0,3.7,4.91,0.1,0.25,9.0,4.54
Jack Perkins,Athletics,0,7.3,4.91,0.2857,0.0857,2.41,4.02
Jared Shuster,St. Louis Cardinals,0,3.7,4.91,0.0667,0.1333,4.18,4.25
Tyler Wells,Baltimore Orioles,0,11.0,4.91,0.2245,0.0816,4.82,4.35
Albert Suárez,Baltimore Orioles,0,9.0,5.0,0.1111,0.0556,7.2,4.69
Slade Cecconi,Cleveland Guardians,4,19.7,5.03,0.2045,0.1136,5.22,4.57
Nathan Eovaldi,Texas Rangers,5,26.7,5.06,0.2377,0.0656,4.36,4.3
Orion Kerkering,Philadelphia Phillies,0,5.3,5.06,0.1739,0.0435,4.59,4.28
Jeremiah Estrada,San Diego Padres,0,7.0,5.14,0.2667,0.1667,2.95,4.1
Calvin Faucher,Miami Marlins,0,7.0,5.14,0.3143,0.2286,3.37,4.15
Mason Fluharty,Toronto Blue Jays,1,7.0,5.14,0.3125,0.125,1.95,3.98
Erik Miller,San Francisco Giants,0,7.0,5.14,0.375,0.125,1.5,3.93
Joe Boyle,Tampa Bay Rays,3,15.7,5.17,0.2424,0.0909,3.02,3.93
Shawn Armstrong,Cleveland Guardians,0,8.7,5.19,0.2927,0.1707,6.09,4.52
Scott Barlow,Athletics,0,8.7,5.19,0.1842,0.1579,6.55,4.58
Kevin Ginkel,Arizona Diamondbacks,0,8.7,5.19,0.3077,0.0769,1.5,3.85
Alex Lange,Kansas City Royals,0,8.7,5.19,0.35,0.125,3.43,4.13
Christian Roa,Houston Astros,0,8.7,5.19,0.1395,0.1628,6.66,4.6
Kyle Leahy,St. Louis Cardinals,4,19.0,5.21,0.1512,0.093,5.88,4.77
Cody Bolton,Houston Astros,2,8.3,5.4,0.2821,0.1795,4.89,4.34
Aaron Bummer,Atlanta Braves,0,5.0,5.4,0.2,0.12,6.09,4.4
Noah Cameron,Kansas City Royals,4,20.0,5.4,0.191,0.0674,5.54,4.68
Luis Castillo,Seattle Mariners,4,18.3,5.4,0.1932,0.0795,3.25,3.94
Luis Curvelo,Texas Rangers,0,5.0,5.4,0.1364,0.0909,8.29,4.59
Enmanuel De Jesus,Detroit Tigers,0,6.7,5.4,0.2353,0.1176,2.49,4.05
Adrian Houser,San Francisco Giants,4,21.7,5.4,0.1089,0.0693,4.38,4.3
Joe Mantiply,Toronto Blue Jays,0,6.7,5.4,0.3448,0.069,3.39,4.15
