Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Jakob Junis,Texas Rangers,0,16.3,1.65,0.1111,0.0794,3.55,4.06
Tanner Scott,Los Angeles Dodgers,0,16.3,1.65,0.2759,0.0345,3.12,3.94
Yerry De los Santos,New York Yankees,0,5.3,1.69,0.2857,0.1429,5.0,4.32
Nick Martinez,Tampa Bay Rays,7,42.0,1.71,0.1667,0.0595,3.43,3.68
Daniel Lynch IV,Kansas City Royals,0,15.7,1.72,0.339,0.0678,2.55,3.81
José Soriano,Los Angeles Angels,8,46.7,1.74,0.2903,0.1022,3.42,3.61
Gordon Graceffo,St. Louis Cardinals,0,20.7,1.74,0.1299,0.0909,4.09,4.19
Sam Moll,Cincinnati Reds,0,15.3,1.76,0.209,0.1343,4.49,4.31
Brant Hurter,Detroit Tigers,0,20.3,1.77,0.1818,0.0649,3.27,3.92
Luis Mey,Cincinnati Reds,0,5.0,1.8,0.2727,0.1364,6.32,4.42
Ben Brown,Chicago Cubs,1,29.7,1.82,0.2368,0.0789,2.65,3.46
Graham Ashcraft,Cincinnati Reds,0,19.7,1.83,0.2785,0.1519,3.38,3.96
Joel Kuhnel,Athletics,0,14.7,1.84,0.0909,0.0727,3.26,4.01
Spencer Arrighetti,Houston Astros,5,28.7,1.88,0.24,0.136,3.68,3.98
José A. Ferrer,Seattle Mariners,0,19.0,1.89,0.1905,0.0357,2.23,3.61
Orion Kerkering,Philadelphia Phillies,0,14.0,1.93,0.1695,0.1017,4.12,4.22
Nick Mears,Kansas City Royals,0,14.0,1.93,0.1786,0.125,3.19,4.0
Bradgley Rodriguez,San Diego Padres,1,18.7,1.93,0.1867,0.0667,2.42,3.68
Evan Sisk,Pittsburgh Pirates,0,14.0,1.93,0.2881,0.0678,2.19,3.77
Dietrich Enns,Baltimore Orioles,0,9.0,2.0,0.2564,0.1795,3.23,4.1
Juan Morillo,Arizona Diamondbacks,0,18.0,2.0,0.3043,0.058,2.34,3.68
Riley O'Brien,St. Louis Cardinals,0,18.0,2.0,0.2857,0.0143,1.5,3.42
Bryce Elder,Atlanta Braves,8,49.0,2.02,0.2308,0.0821,3.18,3.38
Tyler Rogers,Toronto Blue Jays,0,17.7,2.04,0.137,0.0548,2.67,3.78
Payton Tolle,Boston Red Sox,3,17.7,2.04,0.3433,0.0896,2.44,3.72
Jhoan Duran,Philadelphia Phillies,0,8.7,2.08,0.3429,0.0857,1.5,3.85
Chase Burns,Cincinnati Reds,8,47.0,2.11,0.2609,0.087,3.76,3.87
Richard Lovelady,Washington Nationals,1,17.0,2.12,0.2208,0.1558,4.18,4.23
Foster Griffin,Washington Nationals,8,46.7,2.12,0.2211,0.0789,4.09,4.12
Luis Medina,Athletics,0,12.7,2.13,0.2037,0.1296,4.31,4.26
Chase Shugart,Philadelphia Phillies,0,12.7,2.13,0.2157,0.0588,4.62,4.33
Riley Martin,Chicago Cubs,1,8.3,2.16,0.3226,0.0645,3.0,4.08
Michael McGreevy,St. Louis Cardinals,8,45.3,2.18,0.1964,0.0595,3.76,3.88
Cooper Criswell,Seattle Mariners,0,16.3,2.2,0.2542,0.0508,4.41,4.29
Kyle Harrison,Milwaukee Brewers,7,32.7,2.2,0.2963,0.0889,3.24,3.7
Erik Sabrowski,Cleveland Guardians,0,16.3,2.2,0.4286,0.1111,1.9,3.61
Chris Sale,Atlanta Braves,8,49.0,2.2,0.2932,0.0628,3.47,3.61
Dylan Dodd,Atlanta Braves,0,4.0,2.25,0.25,0.0625,1.87,4.09
Jake Eder,Los Angeles Dodgers,0,4.0,2.25,0.0667,0.0667,3.37,4.19
Julian Fernández,Washington Nationals,0,4.0,2.25,0.1667,0.1111,6.37,4.39
Carlos Rodriguez,Milwaukee Brewers,0,4.0,2.25,0.2941,0.0,3.87,4.22
Shota Imanaga,Chicago Cubs,8,47.3,2.28,0.2834,0.0695,2.8,3.11
Parker Messick,Cleveland Guardians,8,47.0,2.3,0.2833,0.0611,2.82,3.13
Aaron Ashby,Milwaukee Brewers,1,23.0,2.35,0.3535,0.1414,2.47,3.57
Jared Shuster,St. Louis Cardinals,0,7.7,2.35,0.0625,0.0938,3.77,4.19
Kai-Wei Teng,Houston Astros,1,23.0,2.35,0.2472,0.0787,3.82,4.08
Paul Skenes,Pittsburgh Pirates,8,42.0,2.36,0.2893,0.044,2.81,3.24
Lake Bachar,Miami Marlins,0,19.0,2.37,0.2973,0.0946,3.44,3.99
Martín Pérez,Atlanta Braves,5,34.0,2.38,0.1791,0.0821,4.39,4.33
Peter Lambert,Houston Astros,4,22.3,2.42,0.2473,0.1183,2.81,3.71
Cristopher Sánchez,Philadelphia Phillies,8,48.3,2.42,0.2871,0.067,2.38,2.74
Tyler Alexander,Texas Rangers,0,18.3,2.45,0.1625,0.0625,3.39,3.99
Bryan Baker,Tampa Bay Rays,0,14.7,2.45,0.2857,0.0536,2.44,3.81
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,4.49,4.26
Brian Fitzpatrick,Milwaukee Brewers,0,3.7,2.45,0.1111,0.1111,3.67,4.21
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,4.62,4.3
Joe Mantiply,Toronto Blue Jays,0,14.7,2.45,0.2667,0.05,2.64,3.86
Jacob Misiorowski,Milwaukee Brewers,8,44.0,2.45,0.3955,0.096,2.62,3.06
Eduardo Rodriguez,Arizona Diamondbacks,7,39.7,2.5,0.1716,0.1124,4.41,4.35
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,2.28,3.9
Hoby Milner,Chicago Cubs,0,17.7,2.55,0.0845,0.0845,5.27,4.55
Grant Taylor,Chicago White Sox,4,17.7,2.55,0.3333,0.0897,1.5,3.44
Dylan Cease,Toronto Blue Jays,8,45.3,2.58,0.3455,0.0942,1.82,2.41
Aaron Civale,Athletics,8,41.7,2.59,0.1823,0.0718,3.79,3.93
Taylor Clarke,Arizona Diamondbacks,0,17.3,2.6,0.1364,0.0303,3.53,4.04
Jack Dreyer,Los Angeles Dodgers,0,17.3,2.6,0.2941,0.0735,2.6,3.77
Shane McClanahan,Tampa Bay Rays,7,34.7,2.6,0.2411,0.0993,2.75,3.38
Braydon Fisher,Toronto Blue Jays,1,20.7,2.61,0.2564,0.1026,3.12,3.86
Hogan Harris,Athletics,0,20.7,2.61,0.2268,0.1753,4.86,4.46
Eli Morgan,Kansas City Royals,0,10.3,2.61,0.2,0.1333,5.64,4.49
Cole Sulser,Tampa Bay Rays,1,20.7,2.61,0.1818,0.0909,3.36,3.94
Fernando Cruz,New York Yankees,0,13.7,2.63,0.3226,0.1613,4.73,4.36
JT Brubaker,San Francisco Giants,0,17.0,2.65,0.1757,0.1486,4.3,4.26
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,2.22,4.02
Nolan Hoffman,Philadelphia Phillies,0,3.3,2.7,0.1333,0.0667,2.82,4.17
Chase Silseth,Los Angeles Angels,0,13.3,2.7,0.2295,0.1639,4.25,4.25
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,2.13,2.72
Tyler Glasnow,Los Angeles Dodgers,7,39.7,2.72,0.3311,0.0878,3.27,3.6
Tyler Kinley,Atlanta Braves,0,16.3,2.76,0.2571,0.1143,4.16,4.23
Keaton Winn,San Francisco Giants,0,16.3,2.76,0.2333,0.1,2.51,3.78
Michael King,San Diego Padres,8,45.7,2.76,0.25,0.1111,3.87,3.96
Robbie Ray,San Francisco Giants,8,45.7,2.76,0.2611,0.1,4.52,4.46
Hunter Bigge,Tampa Bay Rays,0,13.0,2.77,0.2075,0.1509,4.28,4.26
Paxton Schultz,Washington Nationals,0,13.0,2.77,0.2143,0.0357,3.97,4.19
Ranger Suarez,Boston Red Sox,7,39.0,2.77,0.2162,0.0676,3.25,3.6
Nolan McLean,New York Mets,8,45.3,2.78,0.3257,0.0686,2.39,2.85
Max Meyer,Miami Marlins,8,42.0,2.79,0.2557,0.0852,2.88,3.29
Michael Wacha,Kansas City Royals,8,48.3,2.79,0.2181,0.0798,3.76,3.86
Jalen Beeks,Texas Rangers,0,15.7,2.87,0.2344,0.0781,3.82,4.14
Taj Bradley,Minnesota Twins,8,47.0,2.87,0.2613,0.0854,3.5,3.67
Kody Funderburk,Minnesota Twins,0,15.7,2.87,0.1493,0.1642,5.16,4.49
Mitch Keller,Pittsburgh Pirates,8,47.0,2.87,0.1882,0.0753,3.14,3.38
Will Klein,Los Angeles Dodgers,0,15.7,2.87,0.2388,0.0896,2.23,3.72
Casey Mize,Detroit Tigers,6,31.0,2.9,0.2734,0.0859,2.86,3.53
Max Fried,New York Yankees,9,58.7,2.91,0.2115,0.0793,2.73,2.76
Gabe Speier,Seattle Mariners,0,12.3,2.92,0.2143,0.0893,3.69,4.13
George Kirby,Seattle Mariners,8,52.0,2.94,0.1912,0.0588,3.43,3.54
Drew Rasmussen,Tampa Bay Rays,7,36.7,2.95,0.2517,0.0408,3.72,3.93
Randy Vásquez,San Diego Padres,8,42.3,2.98,0.237,0.0751,3.48,3.7
Paul Blackburn,New York Yankees,1,15.0,3.0,0.1385,0.0923,3.32,4.02
Josh Ekness,Miami Marlins,0,3.0,3.0,0.1818,0.0909,2.79,4.18
Wandy Peralta,San Diego Padres,0,18.0,3.0,0.1818,0.1039,5.23,4.54
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,1.5,4.11
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,3.54,4.11
Braxton Ashcraft,Pittsburgh Pirates,7,41.7,3.02,0.2727,0.0848,2.98,3.37
Ryan Weathers,New York Yankees,7,38.7,3.03,0.2848,0.0633,3.59,3.82
Brock Burke,Cincinnati Reds,0,17.7,3.06,0.275,0.1375,2.67,3.78
Gus Varland,Washington Nationals,0,14.7,3.07,0.254,0.0476,2.44,3.81
Kevin Gausman,Toronto Blue Jays,8,46.7,3.09,0.2324,0.0486,3.25,3.47
Burch Smith,Detroit Tigers,1,11.7,3.09,0.32,0.08,2.52,3.91
Yoshinobu Yamamoto,Los Angeles Dodgers,7,43.7,3.09,0.2353,0.0588,3.53,3.73
Jovani Morán,Boston Red Sox,1,20.3,3.1,0.2299,0.1494,5.14,4.55
Jacob deGrom,Texas Rangers,7,37.7,3.11,0.3133,0.0533,3.33,3.67
Freddy Peralta,New York Mets,8,43.3,3.12,0.2324,0.0973,3.72,3.87
Caleb Thielbar,Chicago Cubs,0,8.7,3.12,0.2895,0.1316,5.31,4.4
Zack Wheeler,Philadelphia Phillies,3,17.3,3.12,0.2647,0.0882,2.83,3.84
Ryan Thompson,Arizona Diamondbacks,0,14.3,3.14,0.1579,0.1053,5.14,4.46
Connelly Early,Boston Red Sox,8,42.7,3.16,0.2203,0.1017,4.36,4.33
Grant Anderson,Milwaukee Brewers,0,17.0,3.18,0.2344,0.0938,3.94,4.16
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,7.0,4.51
Zak Kent,Washington Nationals,0,5.7,3.18,0.1071,0.1786,9.0,4.7
Erik Miller,San Francisco Giants,0,11.3,3.18,0.3542,0.125,1.71,3.77
Keider Montero,Detroit Tigers,7,39.7,3.18,0.1871,0.0516,3.25,3.59
Landen Roupp,San Francisco Giants,7,39.7,3.18,0.2704,0.1006,2.64,3.19
Emerson Hancock,Seattle Mariners,8,47.7,3.21,0.2703,0.0486,3.9,3.97
Seth Lugo,Kansas City Royals,8,47.7,3.21,0.2143,0.0867,2.7,3.02
Mason Montgomery,Pittsburgh Pirates,2,14.0,3.21,0.3548,0.129,2.62,3.87
Walbert Ureña,Los Angeles Angels,4,22.3,3.22,0.2178,0.1584,3.88,4.11
Kevin Kelly,Tampa Bay Rays,0,16.7,3.24,0.2031,0.0625,3.24,3.97
Janson Junk,Miami Marlins,8,44.3,3.25,0.1823,0.0552,3.55,3.73
Christian Scott,New York Mets,3,11.0,3.27,0.3125,0.1458,4.03,4.21
Reynaldo López,Atlanta Braves,5,24.7,3.28,0.217,0.1132,4.95,4.54
Gavin Williams,Cleveland Guardians,8,49.3,3.28,0.303,0.1061,4.13,4.16
Zack Kelly,Boston Red Sox,0,13.7,3.29,0.2143,0.1071,3.63,4.11
Jesse Scholtens,Tampa Bay Rays,2,27.3,3.29,0.1826,0.087,4.91,4.55
Matt Strahm,Kansas City Royals,0,13.7,3.29,0.2414,0.1034,4.51,4.31
Lucas Erceg,Kansas City Royals,0,16.3,3.31,0.209,0.1791,3.61,4.08
Jonathan Loáisiga,Arizona Diamondbacks,0,16.3,3.31,0.1818,0.0455,3.18,3.96
George Soriano,St. Louis Cardinals,0,16.3,3.31,0.2029,0.1304,4.04,4.19
Connor Prielipp,Minnesota Twins,4,19.0,3.32,0.2658,0.0886,4.38,4.29
Sean Newcomb,Chicago White Sox,0,21.7,3.32,0.2283,0.087,2.43,3.59
Chase Dollander,Colorado Rockies,2,43.0,3.35,0.2611,0.0944,3.84,3.96
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,4.0,4.22
Sam Bachman,Los Angeles Angels,0,18.7,3.38,0.28,0.1333,3.87,4.13
Scott Barlow,Athletics,0,18.7,3.38,0.2267,0.12,4.78,4.42
Coleman Crow,Milwaukee Brewers,1,5.3,3.38,0.1905,0.0476,2.18,4.07
Shane Drohan,Milwaukee Brewers,1,16.0,3.38,0.1884,0.087,2.62,3.82
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,4.25,4.25
Pierce Johnson,Cincinnati Reds,0,16.0,3.38,0.2239,0.0746,3.81,4.13
PJ Poulin,Washington Nationals,5,18.7,3.38,0.1728,0.1358,5.64,4.68
Tomoyuki Sugano,Colorado Rockies,7,37.0,3.41,0.1457,0.0728,4.93,4.67
Tobias Myers,New York Mets,1,23.7,3.42,0.1935,0.043,4.3,4.27
Tim Mayza,Philadelphia Phillies,1,21.0,3.43,0.2471,0.0824,4.12,4.2
Joey Cantillo,Cleveland Guardians,8,39.3,3.43,0.2256,0.1159,4.42,4.36
Cade Smith,Cleveland Guardians,0,18.3,3.44,0.3158,0.0526,1.87,3.52
Tyler Wells,Baltimore Orioles,0,18.3,3.44,0.2368,0.0526,3.39,3.99
Bryan King,Houston Astros,0,15.7,3.45,0.2174,0.0725,2.74,3.86
Chad Patrick,Milwaukee Brewers,5,31.3,3.45,0.1493,0.1194,4.21,4.23
Albert Suárez,Baltimore Orioles,0,15.7,3.45,0.1364,0.1364,6.19,4.76
Will Warren,New York Yankees,8,41.7,3.46,0.3046,0.0632,3.31,3.6
Clayton Beeter,Washington Nationals,0,10.3,3.48,0.1957,0.1739,6.51,4.64
Kris Bubic,Kansas City Royals,8,46.3,3.5,0.2513,0.123,3.49,3.66
Spencer Miles,Toronto Blue Jays,0,18.0,3.5,0.2133,0.0667,3.62,4.06
JoJo Romero,St. Louis Cardinals,0,18.0,3.5,0.1892,0.0946,5.07,4.49
David Bednar,New York Yankees,0,15.3,3.52,0.2535,0.0704,1.95,3.66
Casey Legumina,Tampa Bay Rays,0,15.3,3.52,0.1429,0.0714,3.38,4.03
Jacob Webb,Chicago Cubs,0,15.3,3.52,0.25,0.1029,4.82,4.39
Garrett Whitlock,Boston Red Sox,0,15.3,3.52,0.2923,0.0923,3.51,4.06
Edward Cabrera,Chicago Cubs,8,43.3,3.53,0.2222,0.0833,4.18,4.2
Sonny Gray,Boston Red Sox,6,28.0,3.54,0.1261,0.0588,4.3,4.27
Brad Lord,Washington Nationals,0,25.3,3.55,0.1667,0.0556,4.19,4.22
Paul Sewald,Arizona Diamondbacks,0,12.7,3.55,0.3125,0.0833,4.78,4.36
Ryan Yarbrough,New York Yankees,0,12.7,3.55,0.1923,0.0962,4.23,4.25
Brennan Bernardino,Colorado Rockies,2,15.0,3.6,0.2097,0.0645,3.25,4.0
Patrick Corbin,Toronto Blue Jays,6,30.0,3.6,0.1694,0.0726,4.32,4.29
Mitch Farris,Los Angeles Angels,0,15.0,3.6,0.1667,0.0606,5.05,4.45
Orlando Ribalta,Washington Nationals,0,5.0,3.6,0.2105,0.1053,2.72,4.12
John Schreiber,Kansas City Royals,0,15.0,3.6,0.0769,0.1231,5.99,4.68
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,3.99,4.12
J.T. Ginn,Athletics,6,37.3,3.62,0.2067,0.1,4.49,4.4
JR Ritchie,Atlanta Braves,3,17.3,3.63,0.1733,0.16,6.87,5.01
Sean Burke,Chicago White Sox,6,44.0,3.68,0.2011,0.0559,3.85,3.96
Seranthony Domínguez,Chicago White Sox,0,14.7,3.68,0.3016,0.1429,5.44,4.54
Jordan Hicks,Chicago White Sox,0,14.7,3.68,0.1304,0.1884,4.55,4.32
Zach Pop,Philadelphia Phillies,1,7.3,3.68,0.1935,0.0968,3.12,4.11
Isaac Mattson,Pittsburgh Pirates,0,17.0,3.71,0.1781,0.1233,3.18,3.95
Joe Ryan,Minnesota Twins,8,38.7,3.72,0.2548,0.0637,2.99,3.44
Dennis Santana,Pittsburgh Pirates,0,16.7,3.78,0.1429,0.1286,5.28,4.54
Erick Fedde,Chicago White Sox,5,38.0,3.79,0.1548,0.0839,5.78,5.22
Calvin Faucher,Miami Marlins,0,14.0,3.86,0.25,0.1875,3.41,4.05
Steven Matz,Tampa Bay Rays,7,37.3,3.86,0.1879,0.0872,4.84,4.61
Jeffrey Springs,Athletics,8,44.0,3.89,0.2155,0.0663,4.37,4.34
Jose Quintana,Colorado Rockies,6,30.0,3.9,0.1102,0.1024,5.75,5.0
Kevin Ginkel,Arizona Diamondbacks,0,16.0,3.94,0.2794,0.0588,2.31,3.73
Jaden Hill,Colorado Rockies,0,13.7,3.95,0.2273,0.1364,3.85,4.16
Jack Kochanowicz,Los Angeles Angels,8,45.3,3.97,0.15,0.115,4.09,4.13
Mick Abel,Minnesota Twins,3,20.3,3.98,0.2473,0.1075,2.78,3.75
Ryan Rolison,Chicago Cubs,0,9.0,4.0,0.2778,0.1111,3.68,4.16
Sandy Alcantara,Miami Marlins,8,51.7,4.01,0.1651,0.0826,3.84,3.89
Bryan Woo,Seattle Mariners,8,47.0,4.02,0.2032,0.0428,3.8,3.9
Colin Rea,Chicago Cubs,5,38.0,4.03,0.2108,0.0723,3.67,3.89
Brent Suter,Los Angeles Angels,1,22.3,4.03,0.2418,0.1099,4.24,4.25
Cal Quantrill,Texas Rangers,0,13.3,4.05,0.1964,0.1071,3.8,4.15
Abner Uribe,Milwaukee Brewers,0,13.3,4.05,0.2593,0.0556,2.67,3.9
Matthew Liberatore,St. Louis Cardinals,8,42.0,4.07,0.162,0.0894,5.36,5.03
Dean Kremer,Baltimore Orioles,2,11.0,4.09,0.3721,0.0465,5.49,4.48
Yohan Ramírez,Pittsburgh Pirates,0,22.0,4.09,0.2526,0.1158,3.44,3.95
Connor Seabold,Detroit Tigers,0,11.0,4.09,0.22,0.1,5.12,4.41
Blake Treinen,Los Angeles Dodgers,0,11.0,4.09,0.2449,0.0612,4.39,4.28
Jack Perkins,Athletics,0,15.3,4.11,0.3134,0.0746,1.75,3.61
Michael Soroka,Arizona Diamondbacks,7,37.0,4.14,0.2577,0.0675,3.39,3.72
Cade Cavalli,Washington Nationals,8,34.7,4.15,0.2424,0.103,3.09,3.58
Nathan Eovaldi,Texas Rangers,8,47.7,4.15,0.235,0.05,4.69,4.6
Tyler Holton,Detroit Tigers,2,17.3,4.15,0.1538,0.1026,4.79,4.41
Tommy Nance,Toronto Blue Jays,0,17.3,4.15,0.2917,0.0833,2.49,3.74
Luis Severino,Athletics,8,43.3,4.15,0.2312,0.1344,4.51,4.43
Bailey Ober,Minnesota Twins,8,43.0,4.19,0.1778,0.0833,4.33,4.31
Shawn Armstrong,Cleveland Guardians,0,10.7,4.22,0.2766,0.1489,5.37,4.45
Jameson Taillon,Chicago Cubs,7,40.3,4.24,0.2195,0.0854,6.0,5.42
Didier Fuentes,Atlanta Braves,1,12.7,4.26,0.2963,0.0741,2.81,3.95
Cody Laweryson,Minnesota Twins,0,6.3,4.26,0.3077,0.0769,2.49,4.06
Justin Sterner,Athletics,0,19.0,4.26,0.241,0.0723,4.02,4.18
Anthony Bender,Miami Marlins,0,14.7,4.3,0.2615,0.1231,2.85,3.91
Jose Franco,Cincinnati Reds,0,14.7,4.3,0.1791,0.1642,5.51,4.56
Logan Gilbert,Seattle Mariners,8,44.0,4.3,0.2324,0.0541,4.42,4.37
Brad Keller,Philadelphia Phillies,0,16.7,4.32,0.2535,0.0845,3.78,4.12
Steven Okert,Houston Astros,1,16.7,4.32,0.1571,0.1,4.62,4.35
Reid Detmers,Los Angeles Angels,8,43.7,4.33,0.25,0.0798,3.1,3.41
Grant Holmes,Atlanta Braves,7,37.3,4.34,0.1812,0.1062,5.02,4.73
Andre Pallante,St. Louis Cardinals,7,37.3,4.34,0.1758,0.097,4.84,4.61
Jake Bennett,Boston Red Sox,2,10.3,4.35,0.0952,0.0952,4.77,4.34
Brandon Young,Baltimore Orioles,4,20.7,4.35,0.1505,0.086,4.81,4.44
Edgardo Henriquez,Los Angeles Dodgers,0,12.3,4.38,0.2115,0.1154,4.34,4.27
Luke Weaver,New York Mets,0,16.3,4.41,0.2353,0.0882,3.86,4.14
Jake Woodford,Milwaukee Brewers,0,16.3,4.41,0.1918,0.0411,2.75,3.84
Enyel De Los Santos,Houston Astros,0,16.0,4.5,0.209,0.0597,2.93,3.9
Dax Fulton,Miami Marlins,0,4.0,4.5,0.1875,0.125,3.12,4.17
Logan Henderson,Milwaukee Brewers,2,8.0,4.5,0.3667,0.0333,1.5,3.88
Stephen Kolek,Kansas City Royals,1,6.0,4.5,0.1364,0.0,4.29,4.25
Carmen Mlodzinski,Pittsburgh Pirates,7,40.0,4.5,0.2316,0.0734,2.85,3.31
Anthony Nunez,Baltimore Orioles,0,18.0,4.5,0.2597,0.0649,4.62,4.36
Nick Pivetta,San Diego Padres,4,16.0,4.5,0.3636,0.0909,1.5,3.52
Lucas Sims,Chicago White Sox,0,10.0,4.5,0.2174,0.1522,4.82,4.35
Framber Valdez,Detroit Tigers,8,43.3,4.57,0.1795,0.0769,4.32,4.3
Tanner Bibee,Cleveland Guardians,8,39.3,4.58,0.2093,0.093,4.49,4.41
Ryan Zeferjahn,Los Angeles Angels,0,19.7,4.58,0.2976,0.131,2.71,3.75
Cody Bolton,Houston Astros,3,11.7,4.63,0.25,0.1607,4.41,4.28
Cole Sands,Minnesota Twins,0,11.7,4.63,0.22,0.08,4.49,4.3
Kyle Backhus,Philadelphia Phillies,1,9.7,4.66,0.2439,0.0244,4.05,4.22
Jeremiah Estrada,San Diego Padres,0,9.7,4.66,0.3333,0.1282,3.33,4.1
