Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
Connor Phillips,Cincinnati Reds,0,22.7,5.16,0.215,0.2056,7.88,4.95,4.51
Joe Boyle,Tampa Bay Rays,3,15.7,5.17,0.2424,0.0909,8.15,3.03,3.93
Tyler Mahle,San Francisco Giants,8,41.7,5.18,0.2308,0.1099,8.99,5.01,4.78
AJ Blubaugh,Houston Astros,0,26.0,5.19,0.188,0.1453,8.29,5.48,4.78
Christian Roa,Houston Astros,0,8.7,5.19,0.1395,0.1628,9.03,6.67,4.6
Elmer Rodríguez,New York Yankees,2,8.7,5.19,0.1136,0.1818,9.03,5.4,4.42
Walker Buehler,San Diego Padres,8,36.3,5.2,0.1962,0.0759,9.02,3.62,3.87
Chris Bassitt,Baltimore Orioles,7,38.0,5.21,0.1453,0.1006,10.43,4.65,4.5
Devin Williams,New York Mets,0,13.7,5.27,0.3548,0.1129,9.05,2.36,3.82
Connor Brogdon,Cleveland Guardians,0,15.3,5.28,0.209,0.0448,8.65,6.09,4.72
Greg Weissert,Boston Red Sox,0,15.3,5.28,0.2535,0.0845,9.4,5.31,4.52
Brandon Pfaadt,Arizona Diamondbacks,3,32.3,5.29,0.1942,0.1007,8.56,4.83,4.56
Andrés Muñoz,Seattle Mariners,0,17.0,5.29,0.3919,0.0946,8.71,3.21,3.96
Justin Bruihl,St. Louis Cardinals,0,18.3,5.4,0.1294,0.1412,8.51,5.22,4.55
Luis Curvelo,Texas Rangers,0,5.0,5.4,0.1364,0.0909,8.97,8.29,4.59
Mason Fluharty,Toronto Blue Jays,1,15.0,5.4,0.2923,0.1077,8.7,2.83,3.89
Trey Gibson,Baltimore Orioles,1,6.7,5.4,0.129,0.0968,8.87,7.14,4.57
Kyle Hart,San Diego Padres,0,16.7,5.4,0.1471,0.0882,8.16,3.33,4.0
Rhett Lowder,Cincinnati Reds,8,38.3,5.4,0.1627,0.1084,8.58,3.77,3.94
Jayden Murray,Houston Astros,0,10.0,5.4,0.1111,0.1111,9.13,3.59,4.14
Ryne Nelson,Arizona Diamondbacks,9,45.0,5.4,0.224,0.0729,7.9,4.78,4.65
Robby Snelling,Miami Marlins,1,5.0,5.4,0.0909,0.1818,8.82,7.29,4.5
Cole Wilcox,Seattle Mariners,0,13.3,5.4,0.2143,0.1714,9.39,4.97,4.41
Drew Anderson,Detroit Tigers,0,23.0,5.48,0.2885,0.1154,8.88,3.88,4.11
Shane Baz,Baltimore Orioles,8,44.3,5.48,0.1919,0.096,9.8,4.27,4.26
Alex Lange,Kansas City Royals,0,19.7,5.49,0.2471,0.1529,8.17,4.57,4.35
David Peterson,New York Mets,5,39.3,5.49,0.2099,0.0773,9.78,3.04,3.46
Noah Cameron,Kansas City Royals,7,35.7,5.55,0.1951,0.0854,10.17,4.3,4.28
Tanner Gordon,Colorado Rockies,0,21.0,5.57,0.2809,0.0562,9.17,4.52,4.35
Adrian Morejon,San Diego Padres,0,21.0,5.57,0.2857,0.0549,9.02,2.71,3.71
Ian Seymour,Tampa Bay Rays,0,19.3,5.59,0.2738,0.0952,8.81,3.46,3.99
Slade Cecconi,Cleveland Guardians,9,45.0,5.6,0.1854,0.0829,10.3,5.05,4.85
Danny Coulombe,Boston Red Sox,0,8.0,5.63,0.1389,0.0833,8.98,4.97,4.35
Mason Englert,Tampa Bay Rays,1,16.0,5.63,0.1781,0.0548,9.75,5.47,4.58
Zac Gallen,Arizona Diamondbacks,9,43.0,5.65,0.1503,0.0725,10.29,4.68,4.55
Jonathan Bowlan,Philadelphia Phillies,0,12.7,5.68,0.24,0.06,8.74,1.91,3.76
Yoendrys Gómez,Minnesota Twins,0,19.0,5.68,0.1494,0.1149,8.86,6.88,5.08
Mike Burrows,Houston Astros,9,50.3,5.72,0.2081,0.0769,10.42,4.98,4.86
Jack Flaherty,Detroit Tigers,9,37.7,5.73,0.2418,0.1593,8.68,5.19,4.84
Camilo Doval,New York Yankees,0,15.7,5.74,0.2537,0.0448,8.75,3.99,4.18
Andrew Nardi,Miami Marlins,0,15.7,5.74,0.2394,0.1549,8.75,4.69,4.36
Brandon Sproat,Milwaukee Brewers,6,36.0,5.75,0.2338,0.1299,8.77,5.73,5.14
Germán Márquez,San Diego Padres,6,29.7,5.76,0.1484,0.0938,9.1,6.63,5.43
Trevor Rogers,Baltimore Orioles,7,34.3,5.77,0.1948,0.0844,9.76,4.46,4.37
Jeff Hoffman,Toronto Blue Jays,0,18.7,5.79,0.3516,0.0769,9.96,3.2,3.92
Adrian Houser,San Francisco Giants,8,42.0,5.79,0.1217,0.0741,9.84,5.62,5.21
Zak Kent,Washington Nationals,0,9.3,5.79,0.1591,0.1136,8.93,7.38,4.74
Brady Singer,Cincinnati Reds,9,42.0,5.79,0.1429,0.0561,11.49,6.17,5.59
Jacob Lopez,Athletics,8,40.3,5.8,0.1579,0.1421,9.18,6.84,5.99
Yusei Kikuchi,Los Angeles Angels,7,31.0,5.81,0.2324,0.0986,9.5,3.67,3.95
Tony Santillan,Cincinnati Reds,0,17.0,5.82,0.2297,0.1216,8.86,8.04,5.32
Zach Agnos,Colorado Rockies,0,24.7,5.84,0.1712,0.0901,9.23,4.47,4.34
Cameron Foster,Baltimore Orioles,0,7.7,5.87,0.2308,0.1538,9.48,3.09,4.1
Roki Sasaki,Los Angeles Dodgers,7,33.7,5.88,0.1975,0.1019,9.71,6.51,5.52
Jake Irvin,Washington Nationals,9,42.7,5.91,0.232,0.1031,8.84,4.64,4.53
Shaun Anderson,Los Angeles Angels,0,16.7,5.94,0.1644,0.1096,8.91,5.61,4.63
Javier Assad,Chicago Cubs,3,24.0,6.0,0.13,0.07,8.73,4.51,4.35
Brendan Beck,New York Yankees,0,3.0,6.0,0.0769,0.2308,8.66,9.0,4.49
Matthew Boyd,Chicago Cubs,5,24.0,6.0,0.31,0.06,9.03,2.34,3.49
Kyle Freeland,Colorado Rockies,6,30.0,6.0,0.2059,0.0588,9.8,5.46,4.86
Trevor Megill,Milwaukee Brewers,0,15.0,6.0,0.2836,0.0896,8.7,1.96,3.68
Luis Gil,New York Yankees,4,19.3,6.05,0.1059,0.1294,8.21,8.37,5.58
Justin Lawrence,Pittsburgh Pirates,0,16.3,6.06,0.2152,0.0886,9.25,5.24,4.52
Jordan Leasure,Chicago White Sox,1,16.3,6.06,0.25,0.1176,8.2,6.46,4.85
Luinder Avila,Kansas City Royals,1,13.3,6.08,0.2258,0.1129,9.69,3.54,4.09
David Morgan,San Diego Padres,0,13.3,6.08,0.2206,0.1618,9.39,5.72,4.58
Craig Kimbrel,New York Mets,0,10.3,6.1,0.2889,0.1333,8.78,3.58,4.13
Brandon Williamson,Cincinnati Reds,6,28.0,6.11,0.1484,0.1562,8.59,6.06,5.09
Will Vest,Detroit Tigers,0,11.7,6.17,0.25,0.1154,8.74,3.52,4.11
Cionel Pérez,Washington Nationals,0,16.0,6.19,0.1233,0.1507,8.85,5.66,4.63
Andrew Painter,Philadelphia Phillies,7,37.7,6.21,0.1977,0.0698,10.48,4.82,4.61
Tanner Banks,Philadelphia Phillies,0,17.3,6.23,0.25,0.1023,10.31,2.86,3.85
Hunter Dobbins,St. Louis Cardinals,1,4.3,6.23,0.2105,0.2632,8.46,4.71,4.28
Michael Kelly,Athletics,0,4.3,6.23,0.1818,0.1818,9.06,7.02,4.45
Trevor Martin,Tampa Bay Rays,0,4.3,6.23,0.1905,0.0476,9.06,5.63,4.35
Carlos Rodón,New York Yankees,1,4.3,6.23,0.1905,0.2381,8.46,5.4,4.33
Osvaldo Bido,Chicago White Sox,0,18.7,6.27,0.1358,0.1235,8.31,6.25,4.87
Garrett Crochet,Boston Red Sox,6,30.0,6.3,0.2681,0.0797,9.35,4.29,4.27
Ryan Feltner,Colorado Rockies,5,20.0,6.3,0.1932,0.0909,9.17,5.84,4.78
Luis Castillo,Seattle Mariners,9,44.0,6.34,0.2129,0.0792,10.3,4.57,4.49
José Suarez,Seattle Mariners,1,18.3,6.38,0.2667,0.1556,9.71,2.93,3.85
Angel Zerpa,Milwaukee Brewers,0,12.7,6.39,0.1455,0.1091,9.34,5.3,4.47
Cole Henry,Washington Nationals,0,7.0,6.43,0.2353,0.1176,8.97,4.81,4.32
Emilio Pagán,Cincinnati Reds,0,14.0,6.43,0.1774,0.0968,8.85,5.81,4.61
Ryan Walker,San Francisco Giants,0,15.3,6.46,0.1918,0.137,9.4,4.92,4.42
Brayan Bello,Boston Red Sox,6,39.0,6.46,0.1593,0.0934,10.73,5.58,5.12
Ryan Watson,Boston Red Sox,0,23.7,6.46,0.1532,0.0811,9.83,5.8,4.86
Michael Lorenzen,Colorado Rockies,9,44.0,6.55,0.1469,0.0664,12.4,4.91,4.74
Sean Manaea,New York Mets,0,23.3,6.56,0.2321,0.0982,9.73,4.34,4.28
Eric Lauer,Toronto Blue Jays,6,36.3,6.69,0.1605,0.0988,9.17,6.92,5.87
Hunter Gaddis,Cleveland Guardians,0,9.3,6.75,0.1702,0.1064,9.53,5.77,4.49
Hunter Harvey,Chicago Cubs,0,4.0,6.75,0.2222,0.0556,8.96,8.34,4.52
Alex Hoppe,Seattle Mariners,0,6.7,6.75,0.3226,0.0968,8.87,1.89,3.99
Stephen Kolek,Kansas City Royals,2,10.7,6.75,0.2,0.0667,8.59,5.91,4.54
Trevor Richards,Chicago White Sox,0,5.3,6.75,0.24,0.12,9.07,4.97,4.31
Ken Waldichuk,Washington Nationals,0,9.3,6.75,0.1951,0.1463,8.63,9.0,4.99
Lance McCullers Jr.,Houston Astros,8,39.3,6.86,0.25,0.1279,8.73,5.05,4.78
Ryne Stanek,St. Louis Cardinals,0,18.3,6.87,0.2809,0.1685,8.96,4.24,4.25
Victor Vodnik,Colorado Rockies,0,17.0,6.88,0.1786,0.131,9.91,4.98,4.46
Zack Littell,Washington Nationals,5,36.3,6.94,0.1012,0.0774,10.22,8.24,6.67
Miles Mikolas,Washington Nationals,6,36.0,7.0,0.1481,0.0802,9.82,6.09,5.36
Chris Martin,Texas Rangers,0,6.3,7.11,0.2414,0.0,9.52,3.41,4.16
Justin Topa,Minnesota Twins,0,17.7,7.13,0.1463,0.1098,9.81,6.21,4.83
Drew Pomeranz,Los Angeles Angels,0,15.0,7.2,0.1667,0.1111,9.3,6.96,4.93
Enmanuel De Jesus,Detroit Tigers,0,16.0,7.31,0.2,0.1125,9.75,2.78,3.86
Travis Adams,Minnesota Twins,0,3.7,7.36,0.25,0.1,9.16,2.0,4.11
Seth Johnson,Philadelphia Phillies,0,3.7,7.36,0.1905,0.1429,9.01,4.18,4.25
Valente Bellozo,Colorado Rockies,0,10.7,7.59,0.1667,0.1458,8.74,9.0,5.09
Merrill Kelly,Arizona Diamondbacks,5,26.0,7.62,0.1613,0.1452,9.79,6.63,5.28
Ryan Weiss,Houston Astros,2,26.0,7.62,0.229,0.1527,10.24,7.09,5.48
Chris Paddack,Miami Marlins,6,30.7,7.63,0.1849,0.0685,10.45,4.95,4.61
Anthony Banda,Minnesota Twins,0,17.7,7.64,0.1905,0.0833,8.91,4.96,4.46
Mark Leiter Jr.,Athletics,0,17.7,7.64,0.241,0.0723,9.81,3.49,4.03
Hunter Barco,Pittsburgh Pirates,0,11.7,7.71,0.1333,0.15,9.19,7.89,4.96
Andrew Hoffmann,Arizona Diamondbacks,0,11.7,7.71,0.2034,0.1356,9.49,6.69,4.73
Simeon Woods Richardson,Minnesota Twins,9,42.0,7.71,0.101,0.101,11.34,6.5,5.82
J.P. France,Houston Astros,0,6.7,8.1,0.129,0.1613,8.72,6.54,4.5
Bennett Sousa,Houston Astros,0,3.3,8.1,0.2353,0.2941,8.76,5.19,4.3
Keegan Akin,Baltimore Orioles,1,7.7,8.22,0.2121,0.0,9.33,4.66,4.3
Joel Payamps,Atlanta Braves,0,7.7,8.22,0.25,0.1111,9.03,5.7,4.44
Elvis Alvarado,Athletics,0,9.7,8.38,0.2045,0.1591,9.03,4.75,4.33
Phil Maton,Chicago Cubs,0,10.7,8.44,0.2692,0.0962,9.19,5.16,4.41
Matt Waldron,San Diego Padres,3,23.3,8.49,0.2,0.0636,10.33,5.15,4.6
José Urquidy,Pittsburgh Pirates,0,6.3,8.53,0.1667,0.0556,10.12,4.2,4.24
Bryan Abreu,Houston Astros,0,13.7,8.56,0.3,0.2429,8.75,7.78,5.05
Kyle Nicolas,Cincinnati Reds,0,7.3,8.59,0.1667,0.3095,8.92,8.28,4.74
Nick Lodolo,Cincinnati Reds,2,9.3,8.68,0.186,0.093,9.08,7.49,4.75
Matt Svanson,St. Louis Cardinals,0,21.7,8.72,0.2075,0.1226,9.97,6.0,4.88
Charlie Barnes,Chicago Cubs,0,3.0,9.0,0.0588,0.1765,8.96,6.43,4.36
Eric Cerantola,Kansas City Royals,0,3.0,9.0,0.3571,0.2857,8.66,8.09,4.44
Steven Cruz,Kansas City Royals,0,8.0,9.0,0.3333,0.1538,8.83,8.59,4.83
Luis García,Minnesota Twins,0,14.0,9.0,0.0735,0.0735,9.9,5.52,4.55
Kodai Senga,New York Mets,5,20.0,9.0,0.2371,0.134,9.77,6.14,4.88
Taijuan Walker,Philadelphia Phillies,4,22.7,9.13,0.1478,0.0957,10.88,7.77,5.58
Tatsuya Imai,Houston Astros,4,12.7,9.24,0.2462,0.2154,8.74,6.65,4.76
Ben Casparius,Los Angeles Dodgers,0,4.7,9.64,0.1739,0.1739,9.02,6.74,4.44
Andre Granillo,Washington Nationals,0,9.3,9.64,0.06,0.16,9.38,8.13,4.85
Max Scherzer,Toronto Blue Jays,5,18.7,9.64,0.119,0.0952,9.36,8.34,5.52
Johan Oviedo,Boston Red Sox,0,3.7,9.82,0.1667,0.0556,9.16,9.0,4.54
Taylor Rashi,Arizona Diamondbacks,0,3.7,9.82,0.2667,0.0667,8.71,5.28,4.31
Pete Fairbanks,Miami Marlins,1,9.0,10.0,0.3171,0.0976,8.83,3.32,4.11
Jordan Romano,Los Angeles Angels,0,8.0,10.13,0.2857,0.1429,9.28,4.34,4.26
Kolby Allard,Cleveland Guardians,0,8.7,10.38,0.2,0.0667,9.93,5.4,4.42
Edwin Díaz,Los Angeles Dodgers,0,6.0,10.5,0.303,0.1515,9.27,4.93,4.32
Chris Murphy,Chicago White Sox,0,6.0,10.5,0.1875,0.1562,9.27,5.76,4.4
Griffin Canning,San Diego Padres,3,11.0,10.64,0.2545,0.1636,9.44,4.18,4.24
Andrew Kittredge,Baltimore Orioles,0,6.7,10.8,0.1892,0.0811,9.77,4.29,4.25
Corbin Martin,Chicago Cubs,0,5.0,10.8,0.16,0.2,8.82,9.0,4.65
Cam Sanders,Pittsburgh Pirates,0,5.0,10.8,0.2593,0.1852,8.97,3.89,4.22
Shane Smith,Chicago White Sox,3,8.3,10.8,0.2245,0.1837,9.38,5.61,4.44
James McCann,Arizona Diamondbacks,0,4.0,11.25,0.0,0.1304,9.56,8.59,4.54
Nick Sandlin,Los Angeles Angels,0,8.7,11.42,0.15,0.125,8.88,7.48,4.72
Colton Gordon,Houston Astros,1,9.3,11.57,0.22,0.06,10.58,9.0,4.99
George Klassen,Los Angeles Angels,2,4.7,11.57,0.1875,0.3125,9.17,9.0,4.62
Josh Fleming,Toronto Blue Jays,0,3.0,12.0,0.0556,0.1111,9.26,9.0,4.49
Blake Snell,Los Angeles Dodgers,1,3.0,12.0,0.2778,0.1111,9.26,1.76,4.13
Chris Roycroft,St. Louis Cardinals,0,3.7,12.27,0.12,0.2,9.46,9.0,4.54
Justin Verlander,Detroit Tigers,1,3.7,12.27,0.0526,0.1053,9.16,7.73,4.46
Cristian Javier,Houston Astros,3,9.3,12.54,0.0833,0.1875,9.38,8.56,4.92
Bailey Falter,Kansas City Royals,0,3.3,13.5,0.2,0.1,9.51,6.39,4.37
Joey Lucchesi,Los Angeles Angels,0,3.3,13.5,0.1667,0.25,9.36,9.0,4.51
Mitch Spence,Kansas City Royals,0,4.0,13.5,0.1429,0.2381,8.81,8.59,4.54
Jason Alexander,Houston Astros,0,6.3,14.21,0.1765,0.1471,9.52,7.67,4.61
Jose Trevino,Cincinnati Reds,0,5.0,14.4,0.0345,0.0345,10.17,3.89,4.22
Luis Morales,Athletics,2,9.3,14.46,0.1273,0.2182,9.98,9.0,4.99
Ricky Vanasco,Detroit Tigers,0,4.3,14.54,0.1034,0.1379,9.66,9.0,4.59
Tyler Heineman,Toronto Blue Jays,0,3.0,15.0,0.0,0.0588,9.41,8.43,4.46
Roddery Muñoz,Houston Astros,0,4.0,15.75,0.24,0.24,9.26,9.0,4.57
Ryan Johnson,Los Angeles Angels,1,3.3,16.2,0.0952,0.1905,9.36,9.0,4.51
Jedixson Paez,Chicago White Sox,0,3.0,18.0,0.0,0.1875,8.96,9.0,4.49
Lou Trivino,Baltimore Orioles,0,3.0,18.0,0.1667,0.1667,9.26,4.09,4.24
Joe Ross,Arizona Diamondbacks,0,3.7,19.64,0.0909,0.1818,9.31,8.82,4.53
Brendon Little,Toronto Blue Jays,0,3.7,24.55,0.25,0.125,9.76,9.0,4.54
