Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Jeremiah Estrada,San Diego Padres,0,9.7,4.66,0.3333,0.1282,3.33,4.1
MacKenzie Gore,Texas Rangers,7,34.7,4.67,0.298,0.1192,4.05,4.13
Michael Soroka,Arizona Diamondbacks,6,30.7,4.7,0.2647,0.0662,3.23,3.73
Justin Topa,Minnesota Twins,0,15.3,4.7,0.1343,0.0896,5.67,4.61
Kumar Rocker,Texas Rangers,6,28.7,4.71,0.189,0.0787,3.97,4.11
Trevor Rogers,Baltimore Orioles,6,30.3,4.75,0.203,0.0752,3.72,3.98
Sam Aldegheri,Los Angeles Angels,1,5.7,4.76,0.0769,0.1154,6.3,4.44
Bubba Chandler,Pittsburgh Pirates,7,34.0,4.76,0.2039,0.1711,5.6,5.01
Nathan Eovaldi,Texas Rangers,7,39.7,4.76,0.2254,0.0578,5.02,4.76
Matt Festa,Cleveland Guardians,0,17.0,4.76,0.2083,0.0556,4.54,4.33
Carmen Mlodzinski,Pittsburgh Pirates,6,34.0,4.76,0.2597,0.0844,2.48,3.25
Chase Petty,Cincinnati Reds,1,5.7,4.76,0.0435,0.087,6.13,4.43
Justin Lawrence,Pittsburgh Pirates,0,15.0,4.8,0.25,0.0781,4.99,4.44
Andrew Morris,Minnesota Twins,0,15.0,4.8,0.197,0.0606,3.06,3.95
Anthony Nunez,Baltimore Orioles,0,16.7,4.86,0.2603,0.0685,4.87,4.42
Eric Orze,Minnesota Twins,0,16.7,4.86,0.2222,0.1111,2.65,3.8
Tyler Holton,Detroit Tigers,2,14.7,4.91,0.1571,0.1143,5.24,4.49
Zak Kent,Minnesota Twins,0,3.7,4.91,0.1,0.25,9.0,4.54
Peyton Pallette,Cleveland Guardians,0,14.7,4.91,0.2239,0.1642,4.63,4.34
Gregory Santos,San Francisco Giants,0,3.7,4.91,0.0714,0.1429,4.22,4.25
Jake Irvin,Washington Nationals,7,34.7,4.93,0.2532,0.0974,4.02,4.12
Kyle Leahy,St. Louis Cardinals,7,34.7,4.93,0.1698,0.0818,5.2,4.8
Jose Franco,Cincinnati Reds,0,12.7,4.97,0.1864,0.1695,5.81,4.58
Shane Baz,Baltimore Orioles,7,39.7,4.99,0.1875,0.0909,4.14,4.17
Tyler Mahle,San Francisco Giants,7,36.0,5.0,0.2152,0.1139,4.91,4.64
Luke Weaver,New York Mets,0,14.3,5.02,0.2241,0.069,3.97,4.18
Kyle Bradish,Baltimore Orioles,7,34.0,5.03,0.2229,0.1338,4.83,4.58
Ron Marinaccio,San Diego Padres,0,19.7,5.03,0.1687,0.0723,3.94,4.15
Kyle Freeland,Colorado Rockies,5,25.0,5.04,0.2162,0.0721,4.73,4.45
Aaron Nola,Philadelphia Phillies,7,37.3,5.06,0.2484,0.0807,4.12,4.17
Logan Webb,San Francisco Giants,8,48.0,5.06,0.2019,0.0721,3.59,3.72
Jesús Luzardo,Philadelphia Phillies,7,40.7,5.09,0.2965,0.0523,2.71,3.21
Rhett Lowder,Cincinnati Reds,7,35.3,5.09,0.1699,0.0915,3.21,3.64
Drew Anderson,Detroit Tigers,0,19.3,5.12,0.2651,0.1084,4.42,4.31
Andrew Abbott,Cincinnati Reds,8,40.3,5.13,0.1538,0.1044,4.76,4.6
Enyel De Los Santos,Houston Astros,0,14.0,5.14,0.1967,0.0656,3.2,4.0
Griffin Jax,Tampa Bay Rays,2,14.0,5.14,0.2258,0.1452,5.84,4.62
Dustin May,St. Louis Cardinals,7,36.7,5.15,0.1613,0.0581,3.81,3.98
Joe Boyle,Tampa Bay Rays,3,15.7,5.17,0.2424,0.0909,3.06,3.94
Juan Mejia,Colorado Rockies,1,17.3,5.19,0.2821,0.0897,3.47,4.03
Christian Roa,Houston Astros,0,8.7,5.19,0.1395,0.1628,6.7,4.6
Elmer Rodríguez,New York Yankees,2,8.7,5.19,0.1136,0.1818,5.44,4.42
Edgardo Henriquez,Los Angeles Dodgers,0,10.3,5.23,0.2174,0.1304,4.77,4.34
Emmet Sheehan,Los Angeles Dodgers,6,31.0,5.23,0.2727,0.0682,4.29,4.27
Aaron Bummer,Atlanta Braves,0,12.0,5.25,0.1864,0.0847,7.13,4.83
Taylor Rogers,Minnesota Twins,0,13.7,5.27,0.1587,0.0952,3.2,4.01
Greg Weissert,Boston Red Sox,0,13.7,5.27,0.2903,0.0645,5.18,4.46
Cole Winn,Texas Rangers,0,13.7,5.27,0.2667,0.1,4.96,4.41
Andrew Painter,Philadelphia Phillies,5,29.0,5.28,0.2105,0.0677,3.58,3.92
Cole Ragans,Kansas City Royals,7,32.3,5.29,0.2971,0.1522,6.56,5.5
Justin Bruihl,St. Louis Cardinals,0,17.0,5.29,0.1154,0.1538,5.66,4.65
AJ Blubaugh,Houston Astros,0,22.0,5.32,0.2062,0.134,5.58,4.74
Noah Cameron,Kansas City Royals,6,31.7,5.4,0.1944,0.0764,4.45,4.36
Garrett Cleavinger,Tampa Bay Rays,0,3.3,5.4,0.2222,0.2222,4.33,4.25
Luis Curvelo,Texas Rangers,0,5.0,5.4,0.1364,0.0909,8.33,4.59
Kyle Hart,San Diego Padres,0,16.7,5.4,0.1471,0.0882,3.37,4.0
Kenley Jansen,Detroit Tigers,0,8.3,5.4,0.2703,0.1351,7.21,4.66
Corbin Martin,Chicago Cubs,0,5.0,5.4,0.1818,0.2273,7.13,4.49
Ian Seymour,Tampa Bay Rays,0,16.7,5.4,0.2603,0.0959,3.07,3.92
Cole Wilcox,Seattle Mariners,0,13.3,5.4,0.2143,0.1714,5.0,4.42
Jack Leiter,Texas Rangers,7,38.0,5.45,0.2622,0.0793,4.44,4.37
Jake Bird,New York Yankees,0,11.3,5.56,0.2449,0.0612,3.22,4.05
Ryan Borucki,San Francisco Giants,0,11.3,5.56,0.1765,0.0784,4.89,4.37
Brady Singer,Cincinnati Reds,7,32.3,5.57,0.1307,0.0588,5.73,5.05
Danny Coulombe,Boston Red Sox,0,8.0,5.63,0.1389,0.0833,5.0,4.35
Walker Buehler,San Diego Padres,7,30.3,5.64,0.2117,0.0876,3.46,3.85
Anthony Kay,Chicago White Sox,5,30.0,5.7,0.1399,0.1049,6.39,5.32
Jeff Hoffman,Toronto Blue Jays,0,15.7,5.74,0.3766,0.0909,2.81,3.87
Germán Márquez,San Diego Padres,6,29.7,5.76,0.1484,0.0938,6.67,5.45
Trey Gibson,Baltimore Orioles,1,4.7,5.79,0.0952,0.0952,9.0,4.62
Yusei Kikuchi,Los Angeles Angels,7,31.0,5.81,0.2324,0.0986,3.71,3.97
Brandon Pfaadt,Arizona Diamondbacks,3,29.3,5.83,0.1719,0.1094,5.38,4.8
Cameron Foster,Baltimore Orioles,0,7.7,5.87,0.2308,0.1538,3.13,4.11
Jack Flaherty,Detroit Tigers,7,29.0,5.9,0.227,0.1773,6.16,5.17
Chris Bassitt,Baltimore Orioles,7,32.0,5.91,0.1282,0.109,5.16,4.73
Shaun Anderson,Los Angeles Angels,0,16.7,5.94,0.1644,0.1096,5.65,4.64
Roki Sasaki,Los Angeles Dodgers,6,28.7,5.97,0.194,0.1119,6.83,5.48
Mike Burrows,Houston Astros,7,37.7,5.97,0.213,0.0769,5.17,4.83
Matthew Boyd,Chicago Cubs,5,24.0,6.0,0.31,0.06,2.38,3.5
Trevor Megill,Milwaukee Brewers,0,12.0,6.0,0.2453,0.0943,2.46,3.89
Adrian Morejon,San Diego Padres,0,18.0,6.0,0.2658,0.0633,3.07,3.9
Jayden Murray,Houston Astros,0,6.0,6.0,0.1786,0.1786,3.96,4.22
Andrés Muñoz,Seattle Mariners,0,15.0,6.0,0.3788,0.1061,3.79,4.14
Eric Lauer,Toronto Blue Jays,6,31.3,6.03,0.156,0.0993,6.38,5.36
Luis Gil,New York Yankees,4,19.3,6.05,0.1059,0.1294,8.4,5.59
Jordan Leasure,Chicago White Sox,1,16.3,6.06,0.25,0.1176,6.5,4.86
Tanner Banks,Philadelphia Phillies,0,13.3,6.08,0.2286,0.1143,3.5,4.08
David Morgan,San Diego Padres,0,13.3,6.08,0.2206,0.1618,5.75,4.58
Michael Lorenzen,Colorado Rockies,7,34.0,6.09,0.1463,0.0549,5.07,4.71
Ryan Watson,Boston Red Sox,0,20.7,6.1,0.1562,0.0833,5.64,4.73
Brandon Williamson,Cincinnati Reds,6,28.0,6.11,0.1484,0.1562,6.09,5.11
Alex Lange,Kansas City Royals,0,14.7,6.14,0.2836,0.1493,4.56,4.33
José Alvarado,Philadelphia Phillies,0,11.7,6.17,0.2333,0.1,2.79,3.97
Will Vest,Detroit Tigers,0,11.7,6.17,0.25,0.1154,3.56,4.12
Cionel Pérez,Washington Nationals,0,16.0,6.19,0.1233,0.1507,5.69,4.63
Hunter Dobbins,St. Louis Cardinals,1,4.3,6.23,0.2105,0.2632,4.74,4.29
Camilo Doval,New York Yankees,0,13.0,6.23,0.2727,0.0545,4.51,4.31
Yoendrys Gómez,Tampa Bay Rays,0,17.3,6.23,0.1585,0.122,7.28,5.13
Michael Kelly,Athletics,0,4.3,6.23,0.1818,0.1818,7.05,4.45
Trevor Martin,Tampa Bay Rays,0,4.3,6.23,0.1905,0.0476,5.67,4.35
Zach Agnos,Colorado Rockies,0,18.7,6.27,0.1977,0.1047,4.15,4.22
Luis Castillo,Seattle Mariners,7,34.3,6.29,0.1938,0.0813,4.23,4.24
David Peterson,New York Mets,5,34.3,6.29,0.2201,0.0881,3.24,3.67
Garrett Crochet,Boston Red Sox,6,30.0,6.3,0.2681,0.0797,4.33,4.29
Ryan Feltner,Colorado Rockies,5,20.0,6.3,0.1932,0.0909,5.88,4.79
Lance McCullers Jr.,Houston Astros,6,31.3,6.32,0.2481,0.1278,4.5,4.38
Angel Zerpa,Milwaukee Brewers,0,12.7,6.39,0.1455,0.1091,5.34,4.48
Tanner Gordon,Colorado Rockies,0,14.0,6.43,0.2787,0.0656,6.2,4.7
Cole Henry,Washington Nationals,0,7.0,6.43,0.2353,0.1176,4.84,4.32
Emilio Pagán,Cincinnati Reds,0,14.0,6.43,0.1774,0.0968,5.84,4.62
Simeon Woods Richardson,Minnesota Twins,7,34.7,6.49,0.1056,0.087,6.45,5.52
Sean Manaea,New York Mets,0,22.0,6.55,0.2233,0.0971,4.45,4.32
Devin Williams,New York Mets,0,11.0,6.55,0.3396,0.1132,2.67,3.96
Slade Cecconi,Cleveland Guardians,7,35.7,6.56,0.1707,0.0793,5.82,5.18
Mason Fluharty,Toronto Blue Jays,1,12.3,6.57,0.3036,0.125,3.13,4.02
Jacob Lopez,Athletics,6,30.0,6.6,0.1575,0.1507,6.39,5.32
Ryne Nelson,Arizona Diamondbacks,7,31.3,6.61,0.1958,0.0909,5.49,4.9
José Suarez,Atlanta Braves,1,16.3,6.61,0.2658,0.1519,2.76,3.84
Hunter Harvey,Chicago Cubs,0,4.0,6.75,0.2222,0.0556,8.38,4.53
Brandon Sproat,Milwaukee Brewers,4,26.7,6.75,0.2174,0.1304,6.35,5.18
Ken Waldichuk,Washington Nationals,0,9.3,6.75,0.1951,0.1463,9.0,4.99
Andrew Nardi,Miami Marlins,0,13.0,6.92,0.2258,0.1774,5.51,4.52
Luinder Avila,Kansas City Royals,1,9.0,7.0,0.2045,0.0909,3.91,4.2
Javier Assad,Chicago Cubs,3,20.3,7.08,0.1364,0.0682,4.75,4.42
Mason Englert,Tampa Bay Rays,1,12.7,7.11,0.1667,0.0667,6.6,4.75
Chris Martin,Texas Rangers,0,6.3,7.11,0.2414,0.0,3.44,4.16
Adrian Houser,San Francisco Giants,6,30.3,7.12,0.1119,0.0699,5.73,5.0
Osvaldo Bido,Chicago White Sox,0,16.3,7.16,0.1528,0.1389,6.37,4.83
Ryne Stanek,St. Louis Cardinals,0,15.0,7.2,0.2632,0.1711,3.93,4.17
Zack Littell,Washington Nationals,5,32.3,7.24,0.1133,0.08,8.42,6.5
Victor Vodnik,Colorado Rockies,0,13.7,7.24,0.1818,0.1212,5.25,4.48
Tatsuya Imai,Houston Astros,3,8.7,7.27,0.2955,0.25,4.28,4.25
Alex Hoppe,Seattle Mariners,0,3.7,7.36,0.4118,0.1765,1.76,4.1
Seth Johnson,Philadelphia Phillies,0,3.7,7.36,0.1905,0.1429,4.22,4.25
Brayan Bello,Boston Red Sox,6,32.7,7.44,0.1519,0.1013,6.31,5.37
Valente Bellozo,Colorado Rockies,0,10.7,7.59,0.1667,0.1458,9.0,5.09
Ryan Weiss,Houston Astros,2,26.0,7.62,0.229,0.1527,7.13,5.5
Chris Paddack,Miami Marlins,6,30.7,7.63,0.1849,0.0685,4.99,4.63
Hunter Barco,Pittsburgh Pirates,0,11.7,7.71,0.1333,0.15,7.93,4.97
Enmanuel De Jesus,Detroit Tigers,0,11.7,7.71,0.2258,0.129,2.79,3.97
Andrew Hoffmann,Arizona Diamondbacks,0,11.7,7.71,0.2034,0.1356,6.73,4.73
Drew Pomeranz,Los Angeles Angels,0,13.7,7.9,0.1692,0.1077,7.08,4.89
Mark Leiter Jr.,Athletics,0,14.7,7.98,0.2254,0.0845,4.15,4.23
J.P. France,Houston Astros,0,6.7,8.1,0.129,0.1613,6.58,4.51
Bennett Sousa,Houston Astros,0,3.3,8.1,0.2353,0.2941,5.23,4.3
Spencer Strider,Atlanta Braves,1,3.3,8.1,0.3158,0.2632,7.93,4.45
Joel Payamps,Atlanta Braves,0,7.7,8.22,0.25,0.1111,5.74,4.44
Miles Mikolas,Washington Nationals,4,27.3,8.23,0.1496,0.0866,6.75,5.39
Jonathan Bowlan,Philadelphia Phillies,0,8.7,8.31,0.2308,0.0769,2.09,3.94
Elvis Alvarado,Athletics,0,9.7,8.38,0.2045,0.1591,4.78,4.34
Anthony Banda,Minnesota Twins,0,15.0,8.4,0.2,0.0714,4.79,4.39
José Urquidy,Pittsburgh Pirates,0,6.3,8.53,0.1667,0.0556,4.23,4.25
Kyle Nicolas,Cincinnati Reds,0,7.3,8.59,0.1667,0.3095,8.31,4.75
Charlie Barnes,Chicago Cubs,0,3.0,9.0,0.0588,0.1765,6.46,4.36
Kodai Senga,New York Mets,5,20.0,9.0,0.2371,0.134,6.18,4.89
Taijuan Walker,Philadelphia Phillies,4,22.7,9.13,0.1478,0.0957,7.8,5.59
Bryan Abreu,Houston Astros,0,12.3,9.49,0.3077,0.2462,8.24,5.07
Hunter Gaddis,Cleveland Guardians,0,5.7,9.53,0.2258,0.129,7.36,4.54
Ben Casparius,Los Angeles Dodgers,0,4.7,9.64,0.1739,0.1739,6.77,4.45
Andre Granillo,Washington Nationals,0,9.3,9.64,0.06,0.16,8.16,4.86
Max Scherzer,Toronto Blue Jays,5,18.7,9.64,0.119,0.0952,8.38,5.53
Matt Svanson,St. Louis Cardinals,0,17.7,9.68,0.1818,0.1364,6.47,4.9
Phil Maton,Chicago Cubs,0,7.3,9.82,0.25,0.125,5.45,4.4
Johan Oviedo,Boston Red Sox,0,3.7,9.82,0.1667,0.0556,9.0,4.54
Taylor Rashi,Arizona Diamondbacks,0,3.7,9.82,0.2667,0.0667,5.31,4.31
Matt Waldron,San Diego Padres,3,13.7,9.88,0.1159,0.0725,6.35,4.73
Merrill Kelly,Arizona Diamondbacks,4,19.0,9.95,0.1429,0.1531,8.13,5.48
Pete Fairbanks,Miami Marlins,1,9.0,10.0,0.3171,0.0976,3.35,4.12
Jordan Romano,Los Angeles Angels,0,8.0,10.13,0.2857,0.1429,4.38,4.27
Kolby Allard,Cleveland Guardians,0,8.7,10.38,0.2,0.0667,5.44,4.42
Edwin Díaz,Los Angeles Dodgers,0,6.0,10.5,0.303,0.1515,4.96,4.32
Chris Murphy,Chicago White Sox,0,6.0,10.5,0.1875,0.1562,5.79,4.4
Luis García,Minnesota Twins,0,9.3,10.61,0.0833,0.0833,3.88,4.19
Shane Smith,Chicago White Sox,3,8.3,10.8,0.2245,0.1837,5.65,4.44
James McCann,Arizona Diamondbacks,0,4.0,11.25,0.0,0.1304,8.63,4.54
Nick Sandlin,Los Angeles Angels,0,8.7,11.42,0.15,0.125,7.51,4.72
Colton Gordon,Houston Astros,1,9.3,11.57,0.22,0.06,9.0,4.99
George Klassen,Los Angeles Angels,2,4.7,11.57,0.1875,0.3125,9.0,4.62
Josh Fleming,Toronto Blue Jays,0,3.0,12.0,0.0556,0.1111,9.0,4.49
Cam Sanders,Pittsburgh Pirates,0,3.0,12.0,0.2667,0.1333,2.46,4.16
Chris Roycroft,St. Louis Cardinals,0,3.7,12.27,0.12,0.2,9.0,4.54
Justin Verlander,Detroit Tigers,1,3.7,12.27,0.0526,0.1053,7.76,4.46
Cristian Javier,Houston Astros,3,9.3,12.54,0.0833,0.1875,8.59,4.93
Keegan Akin,Baltimore Orioles,0,4.7,13.5,0.1818,0.0,6.99,4.46
Bailey Falter,Kansas City Royals,0,3.3,13.5,0.2,0.1,6.43,4.37
Joey Lucchesi,Los Angeles Angels,0,3.3,13.5,0.1667,0.25,9.0,4.51
Mitch Spence,Kansas City Royals,0,4.0,13.5,0.1429,0.2381,8.63,4.54
Steven Cruz,Kansas City Royals,0,5.0,14.4,0.2692,0.1538,9.0,4.65
Luis Morales,Athletics,2,9.3,14.46,0.1273,0.2182,9.0,4.99
Tyler Heineman,Toronto Blue Jays,0,3.0,15.0,0.0,0.0588,8.46,4.46
Andrew Kittredge,Baltimore Orioles,0,4.0,15.75,0.2083,0.0833,5.38,4.33
Roddery Muñoz,Houston Astros,0,4.0,15.75,0.24,0.24,9.0,4.57
Jose Trevino,Cincinnati Reds,0,4.0,15.75,0.0417,0.0417,4.13,4.24
Ryan Johnson,Los Angeles Angels,1,3.3,16.2,0.0952,0.1905,9.0,4.51
Jedixson Paez,Chicago White Sox,0,3.0,18.0,0.0,0.1875,9.0,4.49
Joe Ross,Arizona Diamondbacks,0,3.7,19.64,0.0909,0.1818,8.86,4.53
Brendon Little,Toronto Blue Jays,0,3.7,24.55,0.25,0.125,9.0,4.54
