Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Aaron Nola,Philadelphia Phillies,5,26.7,5.06,0.2522,0.087,4.02,4.15
David Peterson,New York Mets,4,26.7,5.06,0.192,0.088,3.75,4.03
Shane Baz,Baltimore Orioles,5,28.3,5.08,0.1825,0.0794,3.68,3.98
Noah Cameron,Kansas City Royals,5,26.3,5.13,0.1966,0.0769,4.86,4.52
Hunter Bigge,Tampa Bay Rays,0,7.0,5.14,0.0938,0.2188,7.12,4.58
Jeremiah Estrada,San Diego Padres,0,7.0,5.14,0.2667,0.1667,2.97,4.1
Shaun Anderson,Los Angeles Angels,0,15.7,5.17,0.1667,0.1061,5.73,4.64
Joe Boyle,Tampa Bay Rays,3,15.7,5.17,0.2424,0.0909,3.05,3.94
Luis Severino,Athletics,6,31.3,5.17,0.2336,0.1533,4.94,4.61
Kyle Backhus,Philadelphia Phillies,1,8.7,5.19,0.2778,0.0278,4.15,4.24
Ryan Borucki,San Francisco Giants,0,8.7,5.19,0.2051,0.0769,5.31,4.4
Christian Roa,Houston Astros,0,8.7,5.19,0.1395,0.1628,6.69,4.6
Lucas Erceg,Kansas City Royals,0,10.3,5.23,0.1628,0.186,4.08,4.22
Kevin Kelly,Tampa Bay Rays,0,10.3,5.23,0.25,0.1,3.89,4.19
Andrew Painter,Philadelphia Phillies,4,24.0,5.25,0.1944,0.0556,3.32,3.88
Tyler Mahle,San Francisco Giants,5,25.7,5.26,0.2281,0.1228,5.77,4.9
Brady Singer,Cincinnati Reds,5,23.7,5.32,0.1455,0.0636,4.55,4.37
Javier Assad,Chicago Cubs,3,16.7,5.4,0.1324,0.0588,5.1,4.49
Tanner Banks,Philadelphia Phillies,0,10.0,5.4,0.2353,0.1373,4.12,4.23
Cody Bolton,Houston Astros,2,8.3,5.4,0.2821,0.1795,4.92,4.34
Justin Bruihl,St. Louis Cardinals,0,13.3,5.4,0.0984,0.1639,6.12,4.66
Luis Curvelo,Texas Rangers,0,5.0,5.4,0.1364,0.0909,8.32,4.59
Shane Drohan,Milwaukee Brewers,1,6.7,5.4,0.1176,0.1471,4.17,4.24
Trevor Martin,Tampa Bay Rays,0,3.3,5.4,0.1875,0.0625,6.12,4.35
Andrew Nardi,Miami Marlins,0,8.3,5.4,0.2703,0.1351,4.08,4.23
Luke Weaver,New York Mets,0,10.0,5.4,0.1667,0.0952,4.22,4.24
Brandon Williamson,Cincinnati Reds,5,25.0,5.4,0.1339,0.1429,6.28,5.09
Anthony Kay,Chicago White Sox,3,21.0,5.57,0.13,0.12,6.5,5.04
Mason Fluharty,Toronto Blue Jays,1,9.7,5.59,0.3415,0.0976,2.81,4.02
Kyle Leahy,St. Louis Cardinals,5,24.0,5.63,0.1351,0.0991,5.66,4.81
John Schreiber,Kansas City Royals,0,8.0,5.63,0.1026,0.1538,7.99,4.75
Jacob Lopez,Athletics,5,23.7,5.7,0.1491,0.1667,6.29,5.05
Walker Buehler,San Diego Padres,5,20.3,5.75,0.2174,0.0978,3.26,3.92
Matthew Boyd,Chicago Cubs,3,14.0,5.79,0.3929,0.0536,1.54,3.62
Nathan Eovaldi,Texas Rangers,6,32.7,5.79,0.2177,0.0612,5.66,5.02
Matt Festa,Cleveland Guardians,0,12.3,5.84,0.2,0.0364,4.17,4.23
Dustin May,St. Louis Cardinals,5,24.7,5.84,0.1887,0.0472,3.93,4.12
Jake Woodford,Milwaukee Brewers,0,10.7,5.91,0.1373,0.0392,3.59,4.13
Simeon Woods Richardson,Minnesota Twins,5,25.7,5.96,0.114,0.0877,5.8,4.92
Michael Lorenzen,Colorado Rockies,6,28.7,5.97,0.1348,0.0426,4.55,4.39
Colin Holderman,Cleveland Guardians,0,3.0,6.0,0.2143,0.1429,7.45,4.41
Jake Irvin,Washington Nationals,5,24.0,6.0,0.2358,0.1038,4.95,4.53
Justin Lawrence,Pittsburgh Pirates,0,12.0,6.0,0.2727,0.0909,5.62,4.52
Cole Ragans,Kansas City Royals,5,21.0,6.0,0.2391,0.1957,7.31,5.32
Angel Zerpa,Milwaukee Brewers,0,12.0,6.0,0.1373,0.098,5.37,4.47
Zach Agnos,Colorado Rockies,0,16.3,6.06,0.2133,0.0933,4.03,4.19
Roki Sasaki,Los Angeles Dodgers,4,17.7,6.11,0.2,0.1412,6.34,4.87
Jordan Romano,Los Angeles Angels,0,7.3,6.14,0.3429,0.1429,3.66,4.18
Juan Mejia,Colorado Rockies,1,11.7,6.17,0.1964,0.0893,3.89,4.18
AJ Blubaugh,Houston Astros,0,16.0,6.19,0.1944,0.125,5.49,4.58
Slade Cecconi,Cleveland Guardians,5,24.7,6.2,0.1739,0.1043,5.95,4.95
Yusei Kikuchi,Los Angeles Angels,6,29.0,6.21,0.2406,0.0977,3.7,3.99
Michael Kelly,Athletics,0,4.3,6.23,0.1818,0.1818,7.04,4.45
Craig Kimbrel,New York Mets,0,4.3,6.23,0.2222,0.1111,2.65,4.13
Jose Quintana,Colorado Rockies,3,13.0,6.23,0.0645,0.1452,7.58,4.97
Ryan Feltner,Colorado Rockies,5,20.0,6.3,0.1932,0.0909,5.87,4.79
Cole Wilcox,Seattle Mariners,0,10.0,6.3,0.2549,0.1176,4.22,4.24
Cameron Foster,Baltimore Orioles,0,5.7,6.35,0.2414,0.1724,3.29,4.16
Chris Paddack,Miami Marlins,4,24.0,6.38,0.2252,0.0541,4.62,4.4
Adrian Morejon,San Diego Padres,0,12.7,6.39,0.2321,0.0357,2.56,3.89
Ryan Zeferjahn,Los Angeles Angels,0,12.7,6.39,0.2857,0.125,2.48,3.88
Hunter Barco,Pittsburgh Pirates,0,7.0,6.43,0.1351,0.1892,9.0,4.8
Didier Fuentes,Atlanta Braves,1,7.0,6.43,0.3333,0.0606,2.69,4.07
Cole Henry,Washington Nationals,0,7.0,6.43,0.2353,0.1176,4.83,4.32
Cal Quantrill,Texas Rangers,0,7.0,6.43,0.25,0.0714,3.83,4.2
Brandon Sproat,Milwaukee Brewers,3,22.3,6.45,0.2105,0.1368,5.98,4.89
Ryan Weiss,Houston Astros,2,18.0,6.5,0.2418,0.1538,6.62,4.96
Connor Brogdon,Cleveland Guardians,0,9.7,6.52,0.2143,0.0476,5.91,4.52
Tommy Nance,Toronto Blue Jays,0,11.0,6.55,0.2857,0.102,3.12,4.04
Andrew Abbott,Cincinnati Reds,6,28.7,6.59,0.1429,0.0977,4.97,4.59
Chris Bassitt,Baltimore Orioles,5,21.3,6.75,0.0926,0.1204,6.26,4.96
Anthony Bender,Miami Marlins,0,9.3,6.75,0.2766,0.1702,3.54,4.14
Mike Burrows,Houston Astros,5,26.7,6.75,0.2049,0.0738,4.8,4.5
Tanner Gordon,Colorado Rockies,0,8.0,6.75,0.2778,0.1111,6.99,4.62
Hunter Harvey,Chicago Cubs,0,4.0,6.75,0.2222,0.0556,8.37,4.52
Eric Lauer,Toronto Blue Jays,4,22.7,6.75,0.1845,0.1165,6.47,5.09
Lance McCullers Jr.,Houston Astros,5,25.3,6.75,0.2202,0.1193,5.05,4.59
Will Vest,Detroit Tigers,0,10.7,6.75,0.2449,0.1224,3.77,4.17
Ken Waldichuk,Washington Nationals,0,9.3,6.75,0.1951,0.1463,9.0,4.99
Jesús Luzardo,Philadelphia Phillies,5,27.3,6.91,0.2705,0.0738,3.23,3.78
Ryne Nelson,Arizona Diamondbacks,5,20.7,6.97,0.2083,0.0938,5.0,4.51
Yoendrys Gómez,Tampa Bay Rays,0,15.3,7.04,0.1622,0.1351,7.94,5.19
Danny Coulombe,Boston Red Sox,0,6.3,7.11,0.1379,0.1034,5.8,4.41
Mason Englert,Tampa Bay Rays,1,12.7,7.11,0.1667,0.0667,6.59,4.74
Luis García,New York Mets,0,6.3,7.11,0.125,0.0625,2.8,4.1
Chris Martin,Texas Rangers,0,6.3,7.11,0.2414,0.0,3.43,4.16
Joel Payamps,Atlanta Braves,0,6.3,7.11,0.2414,0.1034,6.43,4.48
Andrés Muñoz,Seattle Mariners,0,10.0,7.2,0.3696,0.1087,3.82,4.18
Drew Pomeranz,Los Angeles Angels,0,10.0,7.2,0.1522,0.1087,4.82,4.34
Pete Fairbanks,Miami Marlins,1,8.7,7.27,0.3611,0.0278,2.31,3.97
Tatsuya Imai,Houston Astros,3,8.7,7.27,0.2955,0.25,4.27,4.25
Drew Anderson,Detroit Tigers,0,12.3,7.3,0.2105,0.1228,5.22,4.45
Ryan Watson,Boston Red Sox,0,16.0,7.31,0.1299,0.0909,5.8,4.66
Adrian Houser,San Francisco Giants,5,25.7,7.36,0.1129,0.0645,5.1,4.62
Seth Johnson,Philadelphia Phillies,0,3.7,7.36,0.1905,0.1429,4.21,4.25
Osvaldo Bido,Chicago White Sox,0,12.0,7.5,0.1481,0.1667,6.7,4.74
Camilo Doval,New York Yankees,0,8.3,7.56,0.2162,0.027,4.68,4.31
Zack Littell,Washington Nationals,4,25.0,7.56,0.1282,0.0684,8.6,6.06
Valente Bellozo,Colorado Rockies,0,10.7,7.59,0.1667,0.1458,9.0,5.09
Jeff Hoffman,Toronto Blue Jays,0,10.7,7.59,0.4211,0.1053,3.3,4.08
Alex Lange,Kansas City Royals,0,10.7,7.59,0.34,0.12,4.34,4.27
Mark Leiter Jr.,Athletics,0,10.7,7.59,0.2037,0.0741,4.9,4.37
Victor Vodnik,Colorado Rockies,0,10.7,7.59,0.1481,0.1111,6.02,4.57
Jake Bird,New York Yankees,0,7.0,7.71,0.2812,0.0312,3.26,4.13
Andrew Morris,Minnesota Twins,0,7.0,7.71,0.2353,0.0588,1.69,3.95
Ian Seymour,Tampa Bay Rays,0,11.7,7.71,0.2745,0.0588,2.86,3.98
Garrett Crochet,Boston Red Sox,5,24.0,7.88,0.2586,0.0776,4.95,4.53
Griffin Jax,Tampa Bay Rays,0,9.0,8.0,0.2273,0.1591,7.56,4.75
Trevor Megill,Milwaukee Brewers,0,9.0,8.0,0.2381,0.0952,2.56,4.0
J.P. France,Houston Astros,0,6.7,8.1,0.129,0.1613,6.57,4.51
Cionel Pérez,Washington Nationals,0,12.0,8.25,0.1404,0.1579,6.2,4.64
Elvis Alvarado,Athletics,0,9.7,8.38,0.2045,0.1591,4.77,4.33
Miles Mikolas,Washington Nationals,3,23.3,8.49,0.1441,0.0901,6.93,5.29
José Urquidy,Pittsburgh Pirates,0,6.3,8.53,0.1667,0.0556,4.22,4.25
Kyle Nicolas,Cincinnati Reds,0,7.3,8.59,0.1667,0.3095,8.3,4.74
José Alvarado,Philadelphia Phillies,0,8.3,8.64,0.2444,0.1111,3.0,4.08
Kodai Senga,New York Mets,4,17.3,8.83,0.2683,0.122,5.31,4.56
Luinder Avila,Kansas City Royals,1,6.0,9.0,0.1818,0.1212,5.28,4.35
Charlie Barnes,Chicago Cubs,0,3.0,9.0,0.0588,0.1765,6.45,4.36
Brayan Bello,Boston Red Sox,5,22.0,9.0,0.1304,0.113,8.25,5.72
Ryne Stanek,St. Louis Cardinals,0,10.0,9.0,0.2593,0.1852,4.62,4.31
Taijuan Walker,Philadelphia Phillies,4,22.7,9.13,0.1478,0.0957,7.79,5.59
Anthony Banda,Minnesota Twins,0,10.7,9.28,0.1961,0.0588,4.43,4.28
Merrill Kelly,Arizona Diamondbacks,2,9.7,9.31,0.16,0.14,9.0,5.02
Ben Casparius,Los Angeles Dodgers,0,4.7,9.64,0.1739,0.1739,6.76,4.45
Max Scherzer,Toronto Blue Jays,5,18.7,9.64,0.119,0.0952,8.37,5.53
Johan Oviedo,Boston Red Sox,0,3.7,9.82,0.1667,0.0556,9.0,4.54
Taylor Rashi,Arizona Diamondbacks,0,3.7,9.82,0.2667,0.0667,5.3,4.31
Enmanuel De Jesus,Detroit Tigers,0,8.0,10.13,0.1915,0.1277,3.12,4.1
Devin Williams,New York Mets,0,7.0,10.29,0.3171,0.1463,3.83,4.2
Kolby Allard,Cleveland Guardians,0,8.7,10.38,0.2,0.0667,5.42,4.42
Edwin Díaz,Los Angeles Dodgers,0,6.0,10.5,0.303,0.1515,4.95,4.32
Chris Murphy,Chicago White Sox,0,6.0,10.5,0.1875,0.1562,5.78,4.4
Shane Smith,Chicago White Sox,3,8.3,10.8,0.2245,0.1837,5.64,4.44
Matt Svanson,St. Louis Cardinals,0,13.0,11.08,0.1642,0.1642,7.19,4.89
Colton Gordon,Houston Astros,1,9.3,11.57,0.22,0.06,9.0,4.99
George Klassen,Los Angeles Angels,2,4.7,11.57,0.1875,0.3125,9.0,4.62
Josh Fleming,Toronto Blue Jays,0,3.0,12.0,0.0556,0.1111,9.0,4.49
Luis Morales,Athletics,2,7.3,12.27,0.119,0.1905,9.0,4.83
Chris Roycroft,St. Louis Cardinals,0,3.7,12.27,0.12,0.2,9.0,4.54
Justin Verlander,Detroit Tigers,1,3.7,12.27,0.0526,0.1053,7.75,4.46
Andre Granillo,Washington Nationals,0,4.3,12.46,0.0435,0.2174,9.0,4.59
Nick Sandlin,Los Angeles Angels,0,4.3,12.46,0.1905,0.1429,7.04,4.45
Matt Waldron,San Diego Padres,2,8.7,12.46,0.1489,0.0851,6.23,4.54
Cristian Javier,Houston Astros,3,9.3,12.54,0.0833,0.1875,8.58,4.92
Bryan Abreu,Houston Astros,0,8.3,12.96,0.2826,0.2826,9.0,4.91
Bailey Falter,Kansas City Royals,0,3.3,13.5,0.2,0.1,6.42,4.37
Phil Maton,Chicago Cubs,0,4.0,13.5,0.2083,0.1667,8.37,4.52
Mitch Spence,Kansas City Royals,0,4.0,13.5,0.1429,0.2381,8.62,4.54
Steven Cruz,Kansas City Royals,0,5.0,14.4,0.2692,0.1538,9.0,4.65
Tyler Heineman,Toronto Blue Jays,0,3.0,15.0,0.0,0.0588,8.45,4.46
Roddery Muñoz,Houston Astros,0,4.0,15.75,0.24,0.24,9.0,4.57
Ryan Johnson,Los Angeles Angels,1,3.3,16.2,0.0952,0.1905,9.0,4.51
Jedixson Paez,Chicago White Sox,0,3.0,18.0,0.0,0.1875,9.0,4.49
Joe Ross,Arizona Diamondbacks,0,3.7,19.64,0.0909,0.1818,8.84,4.53
Brendon Little,Toronto Blue Jays,0,3.7,24.55,0.25,0.125,9.0,4.54
