Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Nick Martinez,Tampa Bay Rays,6,37.0,1.7,0.1633,0.0612,3.6,3.85
Parker Messick,Cleveland Guardians,6,36.3,1.73,0.2815,0.0741,2.29,3.06
Clay Holmes,New York Mets,6,36.0,1.75,0.1761,0.0775,3.81,3.99
Brent Headrick,New York Yankees,0,15.3,1.76,0.2353,0.0882,2.2,3.73
Jakob Junis,Texas Rangers,0,15.3,1.76,0.1034,0.069,3.51,4.06
Jake Bennett,Boston Red Sox,1,5.0,1.8,0.15,0.1,5.71,4.37
Yohan Ramírez,Pittsburgh Pirates,0,19.7,1.83,0.2716,0.1235,3.22,3.91
Jalen Beeks,Texas Rangers,0,14.7,1.84,0.2456,0.0526,3.59,4.09
Brant Hurter,Detroit Tigers,0,14.7,1.84,0.1786,0.0536,3.46,4.06
Juan Morillo,Arizona Diamondbacks,0,14.7,1.84,0.2982,0.0702,2.5,3.82
Gregory Soto,Pittsburgh Pirates,0,14.7,1.84,0.3571,0.1071,2.71,3.87
Bryce Elder,Atlanta Braves,7,43.0,1.88,0.2093,0.0756,3.09,3.42
Bradgley Rodriguez,San Diego Padres,0,14.3,1.88,0.2,0.0833,2.49,3.83
DL Hall,Milwaukee Brewers,1,14.0,1.93,0.2833,0.1833,4.19,4.24
Davis Martin,Chicago White Sox,6,37.0,1.95,0.2292,0.0556,2.84,3.38
Tony Santillan,Cincinnati Reds,0,13.7,1.98,0.283,0.1321,4.36,4.27
Ben Brown,Chicago Cubs,0,22.7,1.99,0.2444,0.0778,2.67,3.65
Spencer Arrighetti,Houston Astros,3,18.0,2.0,0.2692,0.1154,3.67,4.08
Jacob deGrom,Texas Rangers,6,31.3,2.01,0.3252,0.0569,2.89,3.54
Tanner Scott,Los Angeles Dodgers,0,13.3,2.03,0.2653,0.0408,3.56,4.1
Connor Phillips,Cincinnati Reds,0,17.7,2.04,0.2436,0.1923,4.76,4.4
Sam Moll,Cincinnati Reds,0,13.0,2.08,0.2182,0.1455,4.81,4.37
Max Fried,New York Yankees,7,47.3,2.09,0.209,0.0678,2.71,3.04
Luis Medina,Athletics,0,12.7,2.13,0.2037,0.1296,4.3,4.26
Riley Martin,Chicago Cubs,1,8.3,2.16,0.3226,0.0645,2.99,4.08
Daniel Lynch IV,Kansas City Royals,0,12.3,2.19,0.3191,0.0638,2.71,3.93
Martín Pérez,Atlanta Braves,4,28.3,2.22,0.1696,0.0893,4.42,4.33
Jason Adam,San Diego Padres,0,8.0,2.25,0.125,0.0625,4.86,4.33
JT Brubaker,San Francisco Giants,0,16.0,2.25,0.1791,0.1343,4.11,4.21
Dylan Dodd,Atlanta Braves,0,4.0,2.25,0.25,0.0625,1.86,4.09
Chase Dollander,Colorado Rockies,1,32.0,2.25,0.3,0.0692,3.02,3.59
Mitch Farris,Los Angeles Angels,0,8.0,2.25,0.1818,0.1212,4.74,4.32
Julian Fernández,Washington Nationals,0,4.0,2.25,0.1667,0.1111,6.36,4.39
Corbin Martin,Chicago Cubs,0,4.0,2.25,0.1176,0.2353,5.11,4.31
Carlos Rodriguez,Milwaukee Brewers,0,4.0,2.25,0.2941,0.0,3.86,4.22
Kyle Harrison,Milwaukee Brewers,5,23.7,2.28,0.3125,0.0833,3.07,3.79
Jose A. Ferrer,Seattle Mariners,0,15.7,2.3,0.1644,0.0411,2.54,3.8
Kody Funderburk,Minnesota Twins,0,11.7,2.31,0.1538,0.1731,5.69,4.53
Orion Kerkering,Philadelphia Phillies,0,11.7,2.31,0.1765,0.1176,4.49,4.3
Joel Kuhnel,Athletics,0,11.7,2.31,0.1111,0.0667,3.03,4.01
Nick Mears,Kansas City Royals,0,11.7,2.31,0.1915,0.1489,3.37,4.08
Chris Sale,Atlanta Braves,6,35.0,2.31,0.2774,0.0657,3.91,4.05
Tobias Myers,New York Mets,1,19.3,2.33,0.2254,0.0423,3.27,3.93
Anthony Nunez,Baltimore Orioles,0,15.3,2.35,0.2857,0.0476,3.05,3.94
Evan Sisk,Pittsburgh Pirates,0,11.3,2.38,0.3265,0.0816,2.14,3.85
Will Warren,New York Yankees,7,37.7,2.39,0.3026,0.0526,2.77,3.32
Hoby Milner,Chicago Cubs,0,15.0,2.4,0.0862,0.069,5.38,4.53
Michael King,San Diego Padres,6,33.7,2.41,0.2537,0.1119,3.95,4.08
Jovani Morán,Boston Red Sox,0,18.7,2.41,0.2105,0.1316,4.56,4.35
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,4.48,4.26
José Fermin,Los Angeles Angels,0,3.7,2.45,0.2857,0.0,6.11,4.36
Hogan Harris,Athletics,0,18.3,2.45,0.2262,0.1786,5.08,4.5
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,4.61,4.29
Erik Sabrowski,Cleveland Guardians,0,14.7,2.45,0.4211,0.1053,1.96,3.69
Burch Smith,Detroit Tigers,0,7.3,2.45,0.3548,0.0968,1.5,3.91
Austin Warren,New York Mets,0,3.7,2.45,0.3846,0.0,3.93,4.23
Zack Wheeler,Philadelphia Phillies,2,11.0,2.45,0.3256,0.1163,1.93,3.83
Cooper Criswell,Seattle Mariners,0,14.3,2.51,0.2453,0.0566,4.86,4.4
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,2.27,3.9
Noah Schultz,Chicago White Sox,4,21.3,2.53,0.2353,0.1412,3.54,4.0
Nolan McLean,New York Mets,6,35.3,2.55,0.3333,0.0741,2.24,3.06
Landen Roupp,San Francisco Giants,6,35.3,2.55,0.2701,0.1022,2.75,3.36
Tyler Glasnow,Los Angeles Dodgers,6,38.7,2.56,0.3264,0.0903,3.04,3.47
Aaron Ashby,Milwaukee Brewers,1,21.0,2.57,0.3696,0.1413,2.35,3.59
Chad Patrick,Milwaukee Brewers,4,28.0,2.57,0.1404,0.114,4.29,4.27
Eli Morgan,Kansas City Royals,0,10.3,2.61,0.2,0.1333,5.63,4.49
Seth Lugo,Kansas City Royals,6,37.7,2.63,0.2081,0.0738,2.69,3.27
Richard Lovelady,Washington Nationals,0,13.7,2.63,0.1935,0.1452,4.29,4.26
Drew Rasmussen,Tampa Bay Rays,6,30.7,2.64,0.2623,0.041,3.64,3.94
Chase Burns,Cincinnati Reds,6,34.0,2.65,0.2847,0.0876,3.79,3.99
Foster Griffin,Washington Nationals,6,33.7,2.67,0.219,0.073,4.33,4.3
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,2.21,4.02
Nolan Hoffman,Philadelphia Phillies,0,3.3,2.7,0.1333,0.0667,2.81,4.17
Jack Perkins,Athletics,0,13.3,2.7,0.3091,0.0545,1.69,3.68
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,2.12,2.71
Gavin Williams,Cleveland Guardians,7,43.3,2.7,0.3099,0.1111,3.85,3.96
Kai-Wei Teng,Houston Astros,1,19.7,2.75,0.2338,0.0779,4.18,4.23
Jimmy Herget,Colorado Rockies,3,13.0,2.77,0.2642,0.0377,2.65,3.9
Will Klein,Los Angeles Dodgers,0,13.0,2.77,0.2727,0.0727,1.73,3.7
Lake Bachar,Miami Marlins,0,16.0,2.81,0.3016,0.1111,3.68,4.1
Connelly Early,Boston Red Sox,6,31.7,2.84,0.2137,0.1069,4.6,4.43
Colin Holderman,Cleveland Guardians,0,6.3,2.84,0.25,0.0833,4.22,4.25
Jacob Misiorowski,Milwaukee Brewers,7,38.0,2.84,0.3806,0.0968,2.96,3.43
Tomoyuki Sugano,Colorado Rockies,6,31.7,2.84,0.1603,0.0687,4.69,4.48
Gus Varland,Washington Nationals,0,12.7,2.84,0.2545,0.0545,2.64,3.91
Keaton Winn,San Francisco Giants,0,12.7,2.84,0.2708,0.1042,2.25,3.83
Taj Bradley,Minnesota Twins,7,41.0,2.85,0.2529,0.0862,3.8,3.94
Mitch Keller,Pittsburgh Pirates,7,41.0,2.85,0.1902,0.0736,2.87,3.31
Emerson Hancock,Seattle Mariners,6,34.7,2.86,0.2424,0.0455,4.59,4.44
Yoshinobu Yamamoto,Los Angeles Dodgers,6,37.7,2.87,0.2177,0.0612,3.59,3.84
Dylan Cease,Toronto Blue Jays,6,31.3,2.87,0.3551,0.1232,1.81,2.97
Taylor Clarke,Arizona Diamondbacks,0,15.7,2.87,0.1167,0.0167,3.63,4.09
Spencer Miles,Toronto Blue Jays,0,15.7,2.87,0.2308,0.0769,3.82,4.14
Shota Imanaga,Chicago Cubs,6,34.3,2.88,0.2857,0.0677,2.82,3.43
Cristopher Sánchez,Philadelphia Phillies,7,40.3,2.9,0.2778,0.0722,2.57,3.12
Casey Mize,Detroit Tigers,6,31.0,2.9,0.2734,0.0859,2.86,3.53
Bryan Baker,Tampa Bay Rays,0,12.3,2.92,0.2857,0.0612,2.63,3.92
JR Ritchie,Atlanta Braves,2,12.3,2.92,0.2157,0.1176,5.95,4.6
Gabe Speier,Seattle Mariners,0,12.3,2.92,0.2143,0.0893,3.68,4.13
Grant Taylor,Chicago White Sox,4,15.3,2.93,0.3485,0.0606,1.5,3.55
Randy Vásquez,San Diego Padres,6,33.7,2.94,0.2482,0.0803,3.41,3.78
Robbie Ray,San Francisco Giants,7,39.7,2.95,0.2548,0.0892,4.45,4.38
Michael McGreevy,St. Louis Cardinals,6,33.3,2.97,0.1654,0.0394,4.25,4.25
Jake Eder,Los Angeles Dodgers,0,3.0,3.0,0.0909,0.0909,3.45,4.21
Janson Junk,Miami Marlins,6,33.0,3.0,0.1579,0.0602,3.45,3.81
George Kirby,Seattle Mariners,7,45.0,3.0,0.191,0.0618,3.63,3.78
Luis Mey,Cincinnati Reds,0,3.0,3.0,0.3846,0.1538,7.11,4.39
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,1.5,4.11
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,3.53,4.11
Garrett Whitlock,Boston Red Sox,0,12.0,3.0,0.2549,0.098,4.36,4.27
Eduardo Rodriguez,Arizona Diamondbacks,6,32.7,3.03,0.1538,0.1119,4.83,4.57
Sandy Alcantara,Miami Marlins,7,47.3,3.04,0.1606,0.0777,3.92,3.99
Edward Cabrera,Chicago Cubs,6,35.3,3.06,0.2014,0.0833,3.68,3.91
Cole Sulser,Tampa Bay Rays,1,17.7,3.06,0.1772,0.1013,3.62,4.07
Dennis Santana,Pittsburgh Pirates,0,14.7,3.07,0.1639,0.1311,5.36,4.52
Fernando Cruz,New York Yankees,0,11.7,3.09,0.3585,0.1698,4.66,4.33
Zack Kelly,Boston Red Sox,0,11.7,3.09,0.2174,0.0435,3.03,4.01
Jack Kochanowicz,Los Angeles Angels,6,35.0,3.09,0.1633,0.1224,3.74,3.95
Joe Mantiply,Toronto Blue Jays,0,11.7,3.09,0.32,0.06,2.51,3.91
Ranger Suarez,Boston Red Sox,6,35.0,3.09,0.2197,0.0682,3.34,3.72
Kevin Gausman,Toronto Blue Jays,7,40.7,3.1,0.2484,0.0497,3.34,3.63
Shane McClanahan,Tampa Bay Rays,6,29.0,3.1,0.2479,0.1074,2.84,3.57
Caleb Thielbar,Chicago Cubs,0,8.7,3.12,0.2895,0.1316,5.31,4.4
Michael Wacha,Kansas City Royals,6,37.3,3.13,0.223,0.0946,3.95,4.06
Scott Barlow,Athletics,0,14.3,3.14,0.2034,0.1356,5.35,4.51
Jack Dreyer,Los Angeles Dodgers,0,14.3,3.14,0.2982,0.0877,2.91,3.93
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,7.0,4.51
Rhett Lowder,Cincinnati Reds,6,34.0,3.18,0.1786,0.0714,2.91,3.49
Erik Miller,San Francisco Giants,0,11.3,3.18,0.3542,0.125,1.7,3.77
Chase Silseth,Los Angeles Angels,0,11.3,3.18,0.1852,0.1852,5.14,4.42
Paul Skenes,Pittsburgh Pirates,7,34.0,3.18,0.2932,0.0526,3.14,3.62
Jesse Scholtens,Tampa Bay Rays,1,19.7,3.2,0.1707,0.0732,4.23,4.24
Sean Burke,Chicago White Sox,4,33.7,3.21,0.1805,0.0526,3.56,3.86
Ryan Weathers,New York Yankees,6,33.7,3.21,0.292,0.0584,3.38,3.76
Aaron Civale,Athletics,6,30.7,3.23,0.1818,0.0606,3.7,3.97
Erick Fedde,Chicago White Sox,4,33.3,3.24,0.1642,0.0821,4.91,4.62
Paxton Schultz,Washington Nationals,0,11.0,3.27,0.2245,0.0204,4.02,4.21
Justin Topa,Minnesota Twins,0,13.7,3.29,0.1379,0.1034,4.21,4.24
Max Meyer,Miami Marlins,6,30.0,3.3,0.25,0.0909,3.28,3.77
Framber Valdez,Detroit Tigers,7,40.3,3.35,0.185,0.0809,3.36,3.65
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,3.99,4.22
Coleman Crow,Milwaukee Brewers,1,5.3,3.38,0.1905,0.0476,2.18,4.07
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,4.24,4.25
Mason Montgomery,Pittsburgh Pirates,2,13.3,3.38,0.3793,0.1207,2.36,3.83
Kumar Rocker,Texas Rangers,5,26.7,3.38,0.1913,0.087,3.68,4.0
Payton Tolle,Boston Red Sox,2,10.7,3.38,0.3571,0.119,2.93,4.01
Reynaldo López,Atlanta Braves,5,23.7,3.42,0.2178,0.1089,4.97,4.54
Tyler Wells,Baltimore Orioles,0,18.3,3.44,0.2368,0.0526,3.39,3.99
Grant Anderson,Milwaukee Brewers,0,15.7,3.45,0.2542,0.1017,4.01,4.19
Albert Suárez,Baltimore Orioles,0,15.7,3.45,0.1364,0.1364,6.18,4.75
Clayton Beeter,Washington Nationals,0,10.3,3.48,0.1957,0.1739,6.5,4.64
Kyle Freeland,Colorado Rockies,4,20.7,3.48,0.1954,0.0575,4.03,4.18
Tim Mayza,Philadelphia Phillies,1,18.0,3.5,0.24,0.0933,3.89,4.14
Sam Bachman,Los Angeles Angels,0,15.3,3.52,0.2381,0.1587,3.96,4.18
Peter Lambert,Houston Astros,3,15.3,3.52,0.2879,0.1061,2.4,3.78
Freddy Peralta,New York Mets,7,38.3,3.52,0.2561,0.0976,3.69,3.89
Wandy Peralta,San Diego Padres,0,15.3,3.52,0.2,0.0769,5.14,4.48
Cade Smith,Cleveland Guardians,0,15.3,3.52,0.2769,0.0615,2.4,3.78
David Bednar,New York Yankees,0,12.7,3.55,0.2295,0.082,2.33,3.84
Bryan King,Houston Astros,0,12.7,3.55,0.2281,0.0877,2.96,3.98
Bailey Ober,Minnesota Twins,7,38.0,3.55,0.1847,0.0828,4.14,4.18
Peyton Pallette,Cleveland Guardians,0,12.7,3.55,0.2364,0.1273,4.22,4.24
Ryan Thompson,Arizona Diamondbacks,0,12.7,3.55,0.1346,0.1154,5.72,4.56
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,3.98,4.12
Patrick Corbin,Toronto Blue Jays,5,24.7,3.65,0.1961,0.0686,4.29,4.27
Michael Petersen,Miami Marlins,0,12.3,3.65,0.2549,0.098,3.28,4.05
Joey Cantillo,Cleveland Guardians,7,34.3,3.67,0.2483,0.1103,4.4,4.33
Kevin Ginkel,Arizona Diamondbacks,0,14.7,3.68,0.3,0.05,2.16,3.74
Zach Pop,Philadelphia Phillies,1,7.3,3.68,0.1935,0.0968,3.11,4.11
George Soriano,St. Louis Cardinals,0,14.7,3.68,0.1935,0.129,4.21,4.24
Braxton Ashcraft,Pittsburgh Pirates,6,34.0,3.71,0.2826,0.087,3.11,3.61
Andre Pallante,St. Louis Cardinals,6,31.3,3.73,0.1884,0.1014,4.65,4.46
Brad Lord,Washington Nationals,0,21.7,3.74,0.1556,0.0444,4.45,4.32
Kris Bubic,Kansas City Royals,6,33.7,3.74,0.2555,0.1241,3.8,4.0
Joe Ryan,Minnesota Twins,7,38.3,3.76,0.2516,0.0581,2.96,3.42
Jonathan Loáisiga,Arizona Diamondbacks,0,14.3,3.77,0.2,0.05,3.18,4.0
Isaac Mattson,Pittsburgh Pirates,0,16.7,3.78,0.1667,0.125,3.29,3.98
Cade Cavalli,Washington Nationals,7,30.7,3.82,0.2657,0.0979,2.82,3.52
Shane Drohan,Milwaukee Brewers,1,11.7,3.86,0.1698,0.0943,2.86,3.98
Matt Strahm,Kansas City Royals,0,11.7,3.86,0.2692,0.1154,4.74,4.35
Walbert Ureña,Los Angeles Angels,3,16.3,3.86,0.2152,0.1646,4.22,4.24
Jordan Hicks,Chicago White Sox,0,13.7,3.95,0.1212,0.1818,4.58,4.32
Jeffrey Springs,Athletics,7,38.7,3.96,0.2215,0.0759,4.41,4.35
Abner Uribe,Milwaukee Brewers,0,11.3,3.97,0.2889,0.0667,2.76,3.97
Mick Abel,Minnesota Twins,3,20.3,3.98,0.2473,0.1075,2.77,3.75
Keider Montero,Detroit Tigers,5,27.0,4.0,0.215,0.0467,2.93,3.66
Sean Newcomb,Chicago White Sox,0,18.0,4.0,0.2125,0.1,2.56,3.74
Connor Prielipp,Minnesota Twins,2,9.0,4.0,0.3056,0.0833,1.67,3.86
Logan Gilbert,Seattle Mariners,7,38.0,4.03,0.2437,0.05,3.3,3.65
Lucas Erceg,Kansas City Royals,0,13.3,4.05,0.2,0.1818,3.71,4.13
Ryan Rolison,Chicago Cubs,0,6.7,4.05,0.2,0.04,4.01,4.22
Jose Quintana,Colorado Rockies,5,24.3,4.07,0.1143,0.1048,6.28,5.07
Tanner Bibee,Cleveland Guardians,7,35.3,4.08,0.2092,0.0915,4.33,4.3
Paul Blackburn,New York Yankees,0,11.0,4.09,0.1429,0.0612,2.66,3.96
Dean Kremer,Baltimore Orioles,2,11.0,4.09,0.3721,0.0465,5.48,4.48
Connor Seabold,Detroit Tigers,0,11.0,4.09,0.22,0.1,5.11,4.41
Paul Sewald,Arizona Diamondbacks,0,11.0,4.09,0.3095,0.0714,5.11,4.41
Ryan Yarbrough,New York Yankees,0,11.0,4.09,0.1739,0.087,4.48,4.29
PJ Poulin,Washington Nationals,4,15.3,4.11,0.1515,0.1212,6.11,4.73
Brent Suter,Los Angeles Angels,1,19.7,4.12,0.2405,0.1013,4.39,4.29
Carmen Mlodzinski,Pittsburgh Pirates,5,28.3,4.13,0.2381,0.0873,2.27,3.31
Seranthony Domínguez,Chicago White Sox,0,13.0,4.15,0.2759,0.1552,6.19,4.67
Dietrich Enns,Baltimore Orioles,0,4.3,4.15,0.35,0.25,3.35,4.18
Pierce Johnson,Cincinnati Reds,0,13.0,4.15,0.2281,0.0702,4.04,4.2
Blake Treinen,Los Angeles Dodgers,0,8.7,4.15,0.2308,0.0769,5.08,4.37
Kyle Bradish,Baltimore Orioles,6,30.0,4.2,0.2279,0.125,4.05,4.15
JoJo Romero,St. Louis Cardinals,0,15.0,4.2,0.1719,0.0938,5.65,4.6
Shawn Armstrong,Cleveland Guardians,0,10.7,4.22,0.2766,0.1489,5.36,4.45
Kevin Kelly,Tampa Bay Rays,0,12.7,4.26,0.2292,0.0833,3.59,4.11
Cody Laweryson,Minnesota Twins,0,6.3,4.26,0.3077,0.0769,2.48,4.06
Casey Legumina,Tampa Bay Rays,0,12.7,4.26,0.1552,0.069,3.35,4.06
Christian Scott,New York Mets,2,6.3,4.26,0.3103,0.1724,5.64,4.4
Ryan Walker,San Francisco Giants,0,12.7,4.26,0.2321,0.1071,3.51,4.09
Jacob Webb,Chicago Cubs,0,12.7,4.26,0.2542,0.1186,5.48,4.51
Reid Detmers,Los Angeles Angels,6,33.7,4.28,0.2553,0.0638,3.2,3.66
J.T. Ginn,Athletics,5,29.3,4.3,0.187,0.1138,4.85,4.55
Logan Webb,San Francisco Giants,7,44.0,4.3,0.2021,0.0798,3.43,3.65
Jake Woodford,Milwaukee Brewers,0,14.7,4.3,0.1692,0.0308,2.91,3.92
Sonny Gray,Boston Red Sox,5,23.0,4.3,0.1313,0.0505,4.46,4.33
Steven Matz,Tampa Bay Rays,6,31.3,4.31,0.2126,0.0866,5.03,4.66
Grant Holmes,Atlanta Braves,7,37.3,4.34,0.1812,0.1062,5.02,4.73
Aaron Bummer,Atlanta Braves,0,10.3,4.35,0.1667,0.0833,6.79,4.69
Cade Povich,Baltimore Orioles,2,16.3,4.41,0.1618,0.0735,5.07,4.47
Colin Rea,Chicago Cubs,4,32.7,4.41,0.2113,0.0634,3.39,3.78
Jameson Taillon,Chicago Cubs,6,34.7,4.41,0.2199,0.0922,5.91,5.21
Zac Gallen,Arizona Diamondbacks,7,32.3,4.45,0.1418,0.0709,3.61,3.9
Eury Pérez,Miami Marlins,7,36.3,4.46,0.2468,0.1013,4.6,4.46
Luis Severino,Athletics,7,38.3,4.46,0.2469,0.142,4.34,4.31
Shane Baz,Baltimore Orioles,6,34.0,4.5,0.1933,0.0733,3.7,3.94
Hunter Bigge,Tampa Bay Rays,0,8.0,4.5,0.1429,0.2,6.11,4.5
Didier Fuentes,Atlanta Braves,1,10.0,4.5,0.2791,0.0698,3.21,4.08
Jaden Hill,Colorado Rockies,0,12.0,4.5,0.2203,0.1525,4.28,4.26
Matthew Liberatore,St. Louis Cardinals,7,36.0,4.5,0.1456,0.0823,5.81,5.19
Steven Okert,Houston Astros,0,14.0,4.5,0.1579,0.1053,4.97,4.42
Nick Pivetta,San Diego Padres,4,16.0,4.5,0.3636,0.0909,1.5,3.52
Elmer Rodríguez,New York Yankees,1,4.0,4.5,0.15,0.2,5.36,4.32
Lucas Sims,Chicago White Sox,0,10.0,4.5,0.2174,0.1522,4.81,4.34
Grant Wolfram,Baltimore Orioles,0,10.0,4.5,0.3333,0.0208,1.5,3.79
Brad Keller,Philadelphia Phillies,0,13.7,4.61,0.2727,0.0727,3.92,4.17
Bryan Woo,Seattle Mariners,7,41.0,4.61,0.1747,0.0361,4.19,4.21
Cole Sands,Minnesota Twins,0,11.7,4.63,0.22,0.08,4.49,4.3
John Schreiber,Kansas City Royals,0,11.7,4.63,0.0962,0.1346,6.54,4.7
Kyle Backhus,Philadelphia Phillies,1,9.7,4.66,0.2439,0.0244,4.05,4.22
MacKenzie Gore,Texas Rangers,7,34.7,4.67,0.298,0.1192,4.04,4.13
Michael Soroka,Arizona Diamondbacks,6,30.7,4.7,0.2647,0.0662,3.21,3.72
Trevor Rogers,Baltimore Orioles,6,30.3,4.75,0.203,0.0752,3.71,3.98
Nathan Eovaldi,Texas Rangers,7,39.7,4.76,0.2254,0.0578,5.01,4.75
Mitchell Parker,Washington Nationals,0,11.3,4.76,0.2041,0.0816,3.82,4.17
Justin Lawrence,Pittsburgh Pirates,0,15.0,4.8,0.25,0.0781,4.98,4.43
Justin Sterner,Athletics,0,16.7,4.86,0.25,0.0789,4.25,4.25
Calvin Faucher,Miami Marlins,0,11.0,4.91,0.2453,0.2264,4.02,4.21
