Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Shane Smith,Chicago White Sox,29,146.3,3.81,0.2354,0.0942,4.09,4.09
Mason Englert,Tampa Bay Rays,0,44.7,3.83,0.2378,0.0595,3.13,3.41
Randy Vásquez,San Diego Padres,26,133.7,3.84,0.1368,0.0912,4.84,4.84
Hoby Milner,Texas Rangers,0,70.3,3.84,0.198,0.0717,3.38,3.38
Justin Verlander,San Francisco Giants,29,152.0,3.85,0.2069,0.0785,3.84,3.84
Jonathan Bowlan,Kansas City Royals,1,44.3,3.86,0.2556,0.0944,3.96,4.04
Marc Church,Texas Rangers,0,4.7,3.86,0.2174,0.2609,4.84,4.3
Dugan Darnell,Colorado Rockies,0,11.7,3.86,0.1042,0.1458,5.19,4.43
Yimi García,Toronto Blue Jays,0,21.0,3.86,0.2778,0.1333,3.84,4.11
Jack Leiter,Texas Rangers,29,151.7,3.86,0.2291,0.1037,4.14,4.14
AJ Smith-Shawver,Atlanta Braves,9,44.3,3.86,0.2188,0.1094,3.9,3.99
Michael Wacha,Kansas City Royals,31,172.7,3.86,0.176,0.0628,3.65,3.65
Josh Winckowski,Boston Red Sox,0,11.7,3.86,0.1731,0.0962,3.13,4.03
Ryan Pepiot,Tampa Bay Rays,31,167.7,3.86,0.2459,0.0898,4.35,4.35
Casey Mize,Detroit Tigers,28,149.0,3.87,0.2217,0.0574,3.88,3.88
Tyler Gilbert,Chicago White Sox,5,51.0,3.88,0.2279,0.1116,4.01,4.05
José Buttó,San Francisco Giants,0,67.0,3.9,0.2042,0.1127,3.7,3.7
Justin Topa,Minnesota Twins,1,60.0,3.9,0.1828,0.0672,3.03,3.03
Reed Garrett,New York Mets,1,55.3,3.9,0.2689,0.1092,3.45,3.52
Jordan Leasure,Chicago White Sox,1,64.3,3.92,0.3011,0.1115,4.48,4.48
Ryan Thompson,Arizona Diamondbacks,0,41.3,3.92,0.2057,0.0743,3.73,3.89
Jesús Luzardo,Philadelphia Phillies,32,183.7,3.92,0.285,0.0752,2.89,2.89
John Curtiss,Arizona Diamondbacks,0,36.7,3.93,0.1702,0.0355,4.0,4.1
Lake Bachar,Miami Marlins,1,71.0,3.93,0.2534,0.1014,4.24,4.24
Mike Burrows,Pittsburgh Pirates,19,96.0,3.94,0.2413,0.0771,3.99,3.99
José Castillo,Baltimore Orioles,0,32.0,3.94,0.2013,0.094,4.57,4.42
Tylor Megill,New York Mets,14,68.3,3.95,0.2918,0.1082,3.42,3.42
Colin Rea,Chicago Cubs,27,159.3,3.95,0.1918,0.0665,4.11,4.11
Reid Detmers,Los Angeles Angels,0,63.7,3.96,0.3008,0.094,3.11,3.11
Juan Mejia,Colorado Rockies,0,61.3,3.96,0.2605,0.0958,3.7,3.7
Chris Bassitt,Toronto Blue Jays,31,170.3,3.96,0.2255,0.0707,4.0,4.0
Tyler Kinley,Atlanta Braves,0,72.7,3.96,0.237,0.1071,3.68,3.68
Jose Quintana,Milwaukee Brewers,24,131.7,3.96,0.1601,0.0899,4.81,4.81
Lou Trivino,Philadelphia Phillies,2,47.7,3.97,0.1787,0.087,4.72,4.63
Carlos Vargas,Seattle Mariners,0,77.0,3.97,0.1631,0.0695,4.58,4.58
Yuki Matsui,San Diego Padres,0,63.3,3.98,0.2243,0.1213,4.86,4.86
Yusei Kikuchi,Los Angeles Angels,33,178.3,3.99,0.2254,0.0959,4.22,4.22
Grant Holmes,Atlanta Braves,21,115.0,3.99,0.25,0.1098,4.39,4.39
Ryan Weathers,Miami Marlins,8,38.3,3.99,0.2229,0.0723,4.59,4.47
Graham Ashcraft,Cincinnati Reds,0,65.3,3.99,0.2254,0.088,2.71,2.71
Spencer Bivens,San Francisco Giants,0,81.0,4.0,0.1778,0.0729,3.7,3.7
Michael Petersen,Miami Marlins,0,18.0,4.0,0.2152,0.0886,4.57,4.35
Bubba Chandler,Pittsburgh Pirates,4,31.3,4.02,0.25,0.0323,2.65,3.41
Brady Singer,Cincinnati Reds,32,169.7,4.03,0.2277,0.0838,3.97,3.97
Kyle Harrison,Boston Red Sox,6,35.7,4.04,0.2436,0.0897,3.72,3.93
Simeon Woods Richardson,Minnesota Twins,22,111.3,4.04,0.2272,0.0977,4.51,4.51
José De León,Boston Red Sox,1,6.7,4.05,0.2857,0.1071,4.03,4.23
Tommy Henry,Arizona Diamondbacks,0,6.7,4.05,0.3077,0.0385,7.48,4.61
Luke Jackson,Seattle Mariners,0,51.0,4.06,0.1735,0.1279,4.48,4.45
Bryan Baker,Tampa Bay Rays,0,68.7,4.06,0.3029,0.062,3.91,3.91
Casey Lawrence,Seattle Mariners,0,17.7,4.08,0.0875,0.0125,4.15,4.22
David Robertson,Philadelphia Phillies,0,17.7,4.08,0.2821,0.1026,4.94,4.45
Taijuan Walker,Philadelphia Phillies,21,123.7,4.08,0.1599,0.0781,5.06,5.06
Dietrich Enns,Baltimore Orioles,3,46.3,4.08,0.245,0.075,3.67,3.8
Jacob Lopez,Athletics,17,92.7,4.08,0.2832,0.0927,4.25,4.25
Ronel Blanco,Houston Astros,9,48.3,4.1,0.2412,0.1005,4.27,4.26
Chase Lee,Detroit Tigers,0,37.3,4.1,0.2432,0.0608,4.52,4.42
Davis Martin,Chicago White Sox,25,142.7,4.1,0.173,0.0799,4.63,4.63
Jeffrey Springs,Athletics,30,171.0,4.11,0.1935,0.0757,4.64,4.64
Justin Martinez,Arizona Diamondbacks,0,15.3,4.11,0.3284,0.1791,4.04,4.2
Ryan Walker,San Francisco Giants,0,61.3,4.11,0.2256,0.0677,3.29,3.29
Matt Festa,Cleveland Guardians,0,54.7,4.12,0.2478,0.0664,3.13,3.23
Hunter Dobbins,Boston Red Sox,11,61.0,4.13,0.1758,0.0664,3.87,3.87
Seth Lugo,Kansas City Royals,26,145.3,4.15,0.2046,0.09,5.08,5.08
Luis Guerrero,Boston Red Sox,0,17.3,4.15,0.1389,0.1944,4.4,4.29
Daniel Robert,Philadelphia Phillies,0,13.0,4.15,0.2542,0.1695,5.13,4.44
MacKenzie Gore,Washington Nationals,30,159.7,4.17,0.2721,0.0941,3.74,3.74
Janson Junk,Miami Marlins,16,110.0,4.17,0.1723,0.0291,3.14,3.14
José Berríos,Toronto Blue Jays,30,166.0,4.17,0.1977,0.0802,4.64,4.64
Angel Zerpa,Kansas City Royals,2,64.7,4.18,0.2109,0.08,3.85,3.85
Gregory Soto,New York Mets,0,60.3,4.18,0.2509,0.086,3.41,3.41
Mitch Keller,Pittsburgh Pirates,32,176.3,4.19,0.2003,0.0681,4.01,4.01
Jack Perkins,Athletics,4,38.7,4.19,0.2298,0.1118,4.11,4.16
Dean Kremer,Baltimore Orioles,29,171.7,4.19,0.2006,0.0636,3.96,3.96
Juan Morillo,Arizona Diamondbacks,0,34.3,4.19,0.2368,0.1316,3.62,3.89
Matthew Liberatore,St. Louis Cardinals,29,151.7,4.21,0.1883,0.0617,4.02,4.02
George Kirby,Seattle Mariners,23,126.0,4.21,0.2615,0.0553,3.36,3.36
Scott Barlow,Cincinnati Reds,1,68.3,4.21,0.2475,0.1485,4.69,4.69
David Peterson,New York Mets,30,168.7,4.22,0.2075,0.0899,3.48,3.48
Ben Bowden,Athletics,0,10.7,4.22,0.1489,0.1064,5.66,4.5
Sean Burke,Chicago White Sox,22,134.3,4.22,0.2232,0.1057,4.91,4.91
Jackson Jobe,Detroit Tigers,10,49.0,4.22,0.1789,0.1239,5.17,5.0
Griffin Jax,Tampa Bay Rays,2,66.0,4.23,0.3498,0.0742,2.51,2.51
Fraser Ellard,Chicago White Sox,3,17.0,4.24,0.2973,0.2568,4.83,4.42
Jackson Kowar,Seattle Mariners,0,17.0,4.24,0.2113,0.0986,5.83,4.7
Justin Slaten,Boston Red Sox,0,34.0,4.24,0.1825,0.073,3.69,3.93
Tanner Bibee,Cleveland Guardians,31,182.3,4.24,0.2126,0.0709,4.33,4.33
Jonathan Loáisiga,New York Yankees,0,29.7,4.25,0.1852,0.0741,5.82,5.03
Eury Pérez,Miami Marlins,20,95.3,4.25,0.2727,0.0831,3.66,3.66
Logan Allen,Cleveland Guardians,29,156.7,4.25,0.1805,0.0917,4.37,4.37
Cade Cavalli,Washington Nationals,10,48.7,4.25,0.1826,0.0685,4.53,4.47
José Soriano,Los Angeles Angels,31,169.0,4.26,0.2099,0.1077,3.73,3.73
Clayton Beeter,Washington Nationals,0,25.3,4.26,0.3173,0.1731,4.19,4.23
Seth Johnson,Philadelphia Phillies,0,12.7,4.26,0.3148,0.0741,4.47,4.3
Tyler Matzek,New York Yankees,0,6.3,4.26,0.2,0.1429,3.29,4.15
Dillon Tate,Toronto Blue Jays,0,6.3,4.26,0.2353,0.1765,5.97,4.43
Cole Henry,Washington Nationals,0,52.7,4.27,0.2158,0.1328,5.33,5.2
Ian Hamilton,New York Yankees,1,40.0,4.28,0.253,0.1325,4.38,4.34
Sonny Gray,St. Louis Cardinals,32,180.7,4.28,0.2669,0.0505,3.38,3.38
Slade Cecconi,Cleveland Guardians,23,132.0,4.3,0.2,0.0587,4.64,4.64
Logan Evans,Seattle Mariners,15,81.3,4.32,0.1686,0.0886,5.05,5.05
Paul Gervase,Los Angeles Dodgers,0,8.3,4.32,0.2051,0.1538,8.05,4.78
Justin Wrobleski,Los Angeles Dodgers,2,66.7,4.32,0.2714,0.0607,2.92,2.92
Danny Young,New York Mets,0,8.3,4.32,0.3514,0.0811,1.5,3.87
Brad Lord,Washington Nationals,19,130.7,4.34,0.1978,0.0788,4.22,4.22
Ryan Pressly,Chicago Cubs,0,41.3,4.35,0.1538,0.0934,5.04,4.79
Connor Seabold,Atlanta Braves,0,10.3,4.35,0.2083,0.125,4.19,4.24
Ryan Yarbrough,New York Yankees,8,64.0,4.36,0.2083,0.072,5.03,5.03
Enyel De Los Santos,Houston Astros,0,66.0,4.36,0.2214,0.0857,3.81,3.81
Jacob Misiorowski,Milwaukee Brewers,14,66.0,4.36,0.3187,0.1136,3.61,3.61
Luis Ortiz,Cleveland Guardians,16,88.7,4.36,0.2513,0.1099,4.18,4.18
Jeff Hoffman,Toronto Blue Jays,0,68.0,4.37,0.2927,0.0941,4.89,4.89
Keider Montero,Detroit Tigers,12,90.7,4.37,0.1851,0.0797,4.93,4.93
Paxton Schultz,Toronto Blue Jays,2,24.7,4.38,0.2545,0.0727,4.06,4.17
Brandon Eisert,Chicago White Sox,3,69.7,4.39,0.2418,0.0817,4.53,4.53
Patrick Corbin,Texas Rangers,30,155.3,4.4,0.1976,0.0769,4.24,4.24
Taylor Rashi,Arizona Diamondbacks,0,16.3,4.41,0.3056,0.1111,1.9,3.61
Michael McGreevy,St. Louis Cardinals,16,95.7,4.42,0.145,0.05,4.27,4.27
Tommy Kahnle,Detroit Tigers,0,63.0,4.43,0.1873,0.1161,4.72,4.72
Will Warren,New York Yankees,33,162.3,4.44,0.2405,0.0914,4.06,4.06
Mason Fluharty,Toronto Blue Jays,0,52.7,4.44,0.2605,0.1116,3.96,4.0
Konnor Pilkington,Washington Nationals,0,28.3,4.45,0.2764,0.1382,5.95,5.05
Bailey Falter,Kansas City Royals,24,125.3,4.45,0.1564,0.0888,4.93,4.93
Spencer Strider,Atlanta Braves,23,125.3,4.45,0.243,0.0946,4.52,4.52
Nick Martinez,Cincinnati Reds,26,165.7,4.45,0.1698,0.0615,4.32,4.32
José Fermin,Los Angeles Angels,0,34.3,4.46,0.2566,0.1513,5.98,5.24
Roki Sasaki,Los Angeles Dodgers,8,36.3,4.46,0.1739,0.1366,5.8,5.19
Rafael Montero,Detroit Tigers,0,60.3,4.48,0.2292,0.1462,4.12,4.12
José A. Ferrer,Washington Nationals,0,76.3,4.48,0.2191,0.0494,3.02,3.02
Ryan Brasier,Chicago Cubs,1,26.0,4.5,0.1905,0.0476,3.17,3.78
Carl Edwards Jr.,Texas Rangers,0,6.0,4.5,0.25,0.125,4.79,4.3
Ryan Helsley,New York Mets,0,56.0,4.5,0.25,0.0992,4.13,4.14
Zach Maxwell,Cincinnati Reds,0,10.0,4.5,0.3023,0.093,5.63,4.48
Cole Sands,Minnesota Twins,3,72.0,4.5,0.214,0.0635,3.57,3.57
Hayden Wesneski,Houston Astros,6,32.0,4.5,0.2214,0.0458,4.82,4.55
Keaton Winn,San Francisco Giants,0,10.0,4.5,0.2143,0.0476,3.23,4.08
Michael Soroka,Chicago Cubs,17,89.7,4.52,0.2507,0.0765,4.22,4.22
Brent Suter,Cincinnati Reds,3,67.7,4.52,0.1821,0.0619,4.56,4.56
Luis Severino,Athletics,29,162.7,4.54,0.1759,0.0709,4.1,4.1
Lyon Richardson,Cincinnati Reds,0,37.7,4.54,0.1744,0.1221,4.06,4.13
Dylan Cease,San Diego Padres,32,168.0,4.55,0.2978,0.0983,3.55,3.55
Tyler Anderson,Los Angeles Angels,26,136.3,4.56,0.1736,0.0952,5.59,5.59
Justin Hagenman,New York Mets,1,23.7,4.56,0.2323,0.0202,3.76,4.06
Chase Burns,Cincinnati Reds,8,43.3,4.57,0.3564,0.0851,2.64,3.09
Yaramil Hiraldo,Baltimore Orioles,0,19.7,4.58,0.25,0.1071,5.01,4.5
Paul Sewald,Detroit Tigers,0,19.7,4.58,0.2469,0.0741,4.65,4.38
José Ureña,Los Angeles Angels,6,55.0,4.58,0.1388,0.0939,5.2,5.12
Zack Kelly,Boston Red Sox,0,35.3,4.58,0.2303,0.0789,3.52,3.82
Zak Kent,Cleveland Guardians,0,17.7,4.58,0.2105,0.1053,3.58,4.05
Tristan Beck,San Francisco Giants,1,56.7,4.61,0.1767,0.069,4.24,4.24
Kyle Backhus,Arizona Diamondbacks,0,25.3,4.62,0.1913,0.0696,4.23,4.24
Ian Gibaut,Cincinnati Reds,0,25.3,4.62,0.1376,0.0734,4.43,4.33
Cristian Javier,Houston Astros,8,37.0,4.62,0.2166,0.0955,3.64,3.87
Ryan Borucki,Toronto Blue Jays,0,35.0,4.63,0.2207,0.1103,4.24,4.25
Ben Casparius,Los Angeles Dodgers,3,77.7,4.64,0.2132,0.0631,3.57,3.57
Michael Lorenzen,Kansas City Royals,26,141.7,4.64,0.2096,0.0644,4.58,4.58
Jack Flaherty,Detroit Tigers,31,161.0,4.64,0.2761,0.0866,3.84,3.84
Tomoyuki Sugano,Baltimore Orioles,30,157.0,4.64,0.157,0.0533,5.35,5.35
Valente Bellozo,Miami Marlins,6,81.3,4.65,0.1552,0.0661,5.19,5.19
Tyler Ferguson,Athletics,0,58.0,4.66,0.2195,0.1382,4.13,4.13
John King,St. Louis Cardinals,0,48.3,4.66,0.1261,0.0631,4.99,4.85
Dedniel Núñez,New York Mets,0,9.7,4.66,0.2683,0.1463,4.06,4.22
Cole Ragans,Kansas City Royals,13,61.7,4.67,0.3813,0.0778,2.5,2.5
Joe Boyle,Tampa Bay Rays,9,52.0,4.67,0.2566,0.1239,4.19,4.19
Trent Thornton,Seattle Mariners,0,42.3,4.68,0.1778,0.0778,4.73,4.59
Anthony Veneziano,St. Louis Cardinals,1,25.0,4.68,0.2137,0.094,4.77,4.47
Andre Granillo,St. Louis Cardinals,0,21.0,4.71,0.1978,0.0769,4.41,4.31
Max Meyer,Miami Marlins,12,64.7,4.73,0.2386,0.0702,4.46,4.46
Kyle Nicolas,Pittsburgh Pirates,0,38.0,4.74,0.2036,0.1078,3.94,4.06
Tanner Scott,Los Angeles Dodgers,0,57.0,4.74,0.2521,0.0756,4.69,4.67
Ryan Zeferjahn,Los Angeles Angels,1,57.0,4.74,0.284,0.1362,5.36,5.3
Ryan Feltner,Colorado Rockies,6,30.3,4.75,0.1852,0.0889,4.38,4.32
Carson Seymour,San Francisco Giants,3,36.0,4.75,0.1667,0.0833,6.1,5.36
Kyle Hendricks,Los Angeles Angels,31,164.7,4.76,0.164,0.0619,4.59,4.59
Michael Fulmer,Chicago Cubs,0,5.7,4.76,0.1304,0.087,5.42,4.36
Justin Steele,Chicago Cubs,4,22.7,4.76,0.2283,0.0543,4.94,4.51
Jason Alexander,Houston Astros,13,77.3,4.77,0.1935,0.0774,5.09,5.09
Max Lazar,Philadelphia Phillies,0,41.3,4.79,0.1529,0.0706,4.94,4.73
Brandon Sproat,New York Mets,4,20.7,4.79,0.2024,0.0833,2.79,3.75
Devin Williams,New York Yankees,0,62.0,4.79,0.3475,0.0965,2.68,2.68
Hayden Birdsong,San Francisco Giants,10,65.7,4.8,0.2282,0.1242,4.96,4.96
Bryan Hudson,Chicago White Sox,0,15.0,4.8,0.2533,0.1733,5.33,4.52
Adam Mazur,Miami Marlins,6,30.0,4.8,0.1367,0.0863,4.89,4.57
Gavin Hollowell,Chicago Cubs,0,9.3,4.82,0.2326,0.1628,4.63,4.31
Zac Gallen,Arizona Diamondbacks,33,192.0,4.83,0.2153,0.0812,4.5,4.5
Miles Mikolas,St. Louis Cardinals,31,156.3,4.84,0.1495,0.0553,5.03,5.03
Mark Leiter Jr.,New York Yankees,0,48.3,4.84,0.2466,0.0776,3.54,3.68
Tim Herrin,Cleveland Guardians,0,42.7,4.85,0.232,0.1546,5.07,4.84
Aaron Civale,Chicago Cubs,18,102.0,4.85,0.2023,0.0759,4.62,4.62
Shane Baz,Tampa Bay Rays,31,166.3,4.87,0.2475,0.09,4.36,4.36
Michael Tonkin,Minnesota Twins,0,24.0,4.88,0.1845,0.0777,4.79,4.47
Landon Knack,Los Angeles Dodgers,7,42.3,4.89,0.227,0.1027,5.7,5.28
Kaleb Ort,Houston Astros,0,46.0,4.89,0.2526,0.1392,5.02,4.84
Emerson Hancock,Seattle Mariners,16,90.0,4.9,0.1662,0.0805,5.07,5.07
Philip Abner,Arizona Diamondbacks,0,3.7,4.91,0.2778,0.1667,2.86,4.16
Omar Cruz,San Diego Padres,0,3.7,4.91,0.2778,0.1667,2.86,4.16
Jake Eder,Los Angeles Angels,0,18.3,4.91,0.1923,0.1154,5.26,4.56
Sauryn Lao,Washington Nationals,0,11.0,4.91,0.1837,0.0408,4.67,4.33
Grant Taylor,Chicago White Sox,2,36.7,4.91,0.3439,0.0955,1.5,2.57
Walker Buehler,Philadelphia Phillies,24,126.0,4.93,0.1628,0.108,5.65,5.65
Dustin May,Boston Red Sox,23,132.3,4.96,0.2106,0.0959,4.87,4.87
Tyler Alexander,Chicago White Sox,5,97.7,4.98,0.1939,0.0709,3.63,3.63
Kyle Freeland,Colorado Rockies,31,162.7,4.98,0.1749,0.0536,4.17,4.17
Seth Halvorsen,Colorado Rockies,0,39.7,4.99,0.2081,0.1214,5.2,4.87
Richard Fitts,Boston Red Sox,10,45.0,5.0,0.2051,0.0821,5.79,5.41
Tony Gonsolin,Los Angeles Dodgers,7,36.0,5.0,0.242,0.1146,6.02,5.31
Rich Hill,Kansas City Royals,2,9.0,5.0,0.093,0.186,7.79,4.78
Carson Whisenhunt,San Francisco Giants,5,23.3,5.01,0.1569,0.1176,6.9,5.28
Eduardo Rodriguez,Arizona Diamondbacks,29,154.3,5.02,0.2061,0.0865,4.57,4.57
JP Sears,San Diego Padres,27,135.7,5.04,0.2007,0.0617,5.21,5.21
Taj Bradley,Minnesota Twins,27,142.7,5.05,0.2099,0.0926,4.34,4.34
Nick Hernandez,Houston Astros,0,10.7,5.06,0.2115,0.1538,6.97,4.73
Logan VanWey,Houston Astros,0,10.7,5.06,0.1429,0.0612,5.38,4.45
Shawn Dubin,Baltimore Orioles,0,33.7,5.08,0.1931,0.0759,4.94,4.64
J.T. Ginn,Athletics,16,90.3,5.08,0.2526,0.0791,4.61,4.61
Grant Holman,Athletics,2,23.0,5.09,0.165,0.0874,4.65,4.4
Pierson Ohl,Minnesota Twins,3,30.0,5.1,0.203,0.0526,4.19,4.22
Mitch Spence,Athletics,8,84.7,5.1,0.176,0.0693,5.09,5.09
Bailey Ober,Minnesota Twins,27,146.3,5.1,0.1923,0.0497,4.89,4.89
Joe Ross,Philadelphia Phillies,1,51.0,5.12,0.1711,0.0789,4.87,4.78
Yennier Cano,Baltimore Orioles,0,58.0,5.12,0.2112,0.0956,4.27,4.27
Anthony DeSclafani,Arizona Diamondbacks,4,38.7,5.12,0.213,0.071,6.28,5.56
Jesus Tinoco,Miami Marlins,0,19.3,5.12,0.125,0.1,4.01,4.17
Alek Jacob,San Diego Padres,0,33.3,5.13,0.1503,0.0915,5.89,5.16
Gregory Santos,Seattle Mariners,0,7.0,5.14,0.0,0.2222,6.56,4.52
Yoendrys Gómez,Chicago White Sox,9,62.7,5.17,0.2094,0.0975,5.25,5.25
Max Scherzer,Toronto Blue Jays,17,85.0,5.19,0.2291,0.0642,4.99,4.99
Cade Povich,Baltimore Orioles,20,112.3,5.21,0.2418,0.0881,4.17,4.17
Hunter Stratton,Atlanta Braves,0,19.0,5.21,0.1798,0.0787,5.08,4.51
Sean Guenther,Detroit Tigers,1,10.3,5.23,0.186,0.1163,3.03,4.04
Kirby Yates,Los Angeles Dodgers,0,41.3,5.23,0.2921,0.0955,4.75,4.59
Brandon Pfaadt,Arizona Diamondbacks,33,176.7,5.25,0.1917,0.0482,4.21,4.21
Justin Bruihl,Toronto Blue Jays,0,13.7,5.27,0.2769,0.1077,4.15,4.23
Bryce Elder,Atlanta Braves,28,156.3,5.3,0.1929,0.0751,4.54,4.54
Ryne Stanek,New York Mets,0,56.0,5.3,0.2275,0.1255,4.4,4.39
Andre Pallante,St. Louis Cardinals,31,162.7,5.31,0.1552,0.0867,4.68,4.68
Sean Reynolds,San Diego Padres,1,27.0,5.33,0.2137,0.1453,5.42,4.78
Colton Gordon,Houston Astros,14,86.0,5.34,0.19,0.0501,5.36,5.36
Spencer Arrighetti,Houston Astros,7,35.3,5.35,0.1987,0.1282,5.53,5.01
Chris Paddack,Detroit Tigers,28,158.0,5.35,0.1672,0.0552,5.02,5.02
Sam Long,Kansas City Royals,0,40.3,5.36,0.1746,0.1164,5.53,5.11
Sandy Alcantara,Miami Marlins,31,174.7,5.36,0.1906,0.0765,4.27,4.27
Yu Darvish,San Diego Padres,15,72.0,5.38,0.2297,0.0642,4.81,4.81
Davis Daniel,Atlanta Braves,2,10.0,5.4,0.1957,0.1522,5.03,4.38
Julian Fernández,Washington Nationals,0,5.0,5.4,0.25,0.1,7.53,4.52
David Festa,Minnesota Twins,10,53.3,5.4,0.2314,0.083,4.87,4.8
Caleb Freeman,Chicago White Sox,0,3.3,5.4,0.1875,0.0625,6.13,4.35
Justin Garza,New York Mets,0,6.7,5.4,0.1071,0.0357,4.63,4.29
Jesse Hahn,Seattle Mariners,0,5.0,5.4,0.12,0.2,8.13,4.57
Matt Krook,Athletics,0,3.3,5.4,0.2,0.0667,2.23,4.14
Reynaldo López,Atlanta Braves,1,5.0,5.4,0.04,0.08,6.53,4.44
Seth Martinez,Miami Marlins,0,6.7,5.4,0.1481,0.1111,7.18,4.58
Angel Perdomo,Athletics,0,3.3,5.4,0.125,0.1875,5.53,4.32
Yohan Ramírez,Pittsburgh Pirates,0,33.3,5.4,0.2903,0.1032,3.79,3.99
Jesse Scholtens,Tampa Bay Rays,0,8.3,5.4,0.3158,0.0789,2.89,4.06
Blake Treinen,Los Angeles Dodgers,0,26.7,5.4,0.2791,0.1473,4.74,4.47
Brian Van Belle,Tampa Bay Rays,0,8.3,5.4,0.1667,0.0,4.81,4.33
Grant Wolfram,Baltimore Orioles,0,26.7,5.4,0.2331,0.1128,3.58,3.95
Collin Snider,Seattle Mariners,0,26.3,5.47,0.2017,0.0504,3.7,4.01
Scott Blewett,Baltimore Orioles,2,44.3,5.48,0.1804,0.0928,5.47,5.15
Erick Fedde,Milwaukee Brewers,24,141.0,5.49,0.1332,0.1075,5.19,5.19
Cam Booser,Chicago White Sox,0,31.0,5.52,0.2448,0.1329,6.26,5.29
Andrew Heaney,Los Angeles Dodgers,23,122.3,5.52,0.1604,0.0746,5.58,5.58
Easton McGee,Milwaukee Brewers,0,14.7,5.52,0.2097,0.0806,3.26,4.01
Jake Bird,New York Yankees,0,55.3,5.53,0.2661,0.1008,3.91,3.93
Connor Brogdon,Los Angeles Angels,0,47.0,5.55,0.2462,0.0905,5.23,5.02
Zebby Matthews,Minnesota Twins,16,79.3,5.56,0.2486,0.0678,3.78,3.78
Chad Green,Toronto Blue Jays,0,43.7,5.56,0.1842,0.0684,6.72,6.05
Joey Wentz,Atlanta Braves,13,98.0,5.6,0.2081,0.0973,4.06,4.06
Casey Legumina,Seattle Mariners,1,49.7,5.62,0.2511,0.1142,4.38,4.35
Sean Manaea,New York Mets,12,60.7,5.64,0.2852,0.0456,4.38,4.38
Brandyn Garcia,Arizona Diamondbacks,0,14.3,5.65,0.2121,0.1212,3.06,3.97
Ryan Gusto,Miami Marlins,17,101.7,5.67,0.2141,0.0795,4.6,4.6
Mason Montgomery,Tampa Bay Rays,0,46.0,5.67,0.3014,0.1292,3.91,3.99
Bryce Miller,Seattle Mariners,18,90.3,5.68,0.1888,0.0867,5.16,5.16
Roansy Contreras,Colorado Rockies,0,12.7,5.68,0.1176,0.0392,5.97,4.61
Luis Curvelo,Texas Rangers,0,19.0,5.68,0.2381,0.119,4.65,4.38
Mitchell Parker,Washington Nationals,30,164.7,5.68,0.1421,0.08,4.98,4.98
Jake Irvin,Washington Nationals,33,180.0,5.7,0.1576,0.0788,5.63,5.63
Bryce Jarvis,Arizona Diamondbacks,0,22.0,5.73,0.2143,0.102,4.49,4.34
Kumar Rocker,Texas Rangers,14,64.3,5.74,0.1951,0.0801,4.87,4.87
Jackson Rutledge,Washington Nationals,0,73.3,5.77,0.197,0.0727,5.46,5.46
Codi Heuer,Detroit Tigers,0,4.7,5.79,0.2381,0.0952,9.0,4.62
Julian Merryweather,Chicago Cubs,0,18.7,5.79,0.1705,0.125,4.68,4.38
Jonathan Cannon,Chicago White Sox,17,103.7,5.82,0.1845,0.0815,5.12,5.12
Thomas Hatch,Minnesota Twins,1,34.0,5.82,0.1447,0.1118,6.01,5.25
Carson Fulmer,Los Angeles Angels,0,29.3,5.83,0.2114,0.0894,4.7,4.47
Charlie Morton,Atlanta Braves,27,142.0,5.83,0.2278,0.1101,4.95,4.95
Kyle Hart,San Diego Padres,6,43.0,5.86,0.2067,0.0726,5.17,4.91
Osvaldo Bido,Athletics,10,79.7,5.87,0.1873,0.0964,6.07,6.07
Kevin Kelly,Tampa Bay Rays,0,39.7,5.9,0.2047,0.0526,5.65,5.17
Garrett McDaniels,Los Angeles Angels,0,10.7,5.91,0.12,0.16,6.97,4.73
Ben Brown,Chicago Cubs,15,106.3,5.92,0.2564,0.0678,4.07,4.07
Zach Eflin,Baltimore Orioles,14,71.3,5.93,0.1618,0.0421,5.64,5.64
Vinny Capra,Chicago White Sox,0,3.0,6.0,0.0667,0.0,6.79,4.38
Xzavion Curry,Miami Marlins,0,3.0,6.0,0.0625,0.1875,5.46,4.31
Austin Hedges,Cleveland Guardians,0,3.0,6.0,0.0625,0.0625,3.46,4.21
Andrew Hoffmann,Arizona Diamondbacks,0,12.0,6.0,0.1967,0.1639,5.79,4.56
José Leclerc,Athletics,0,9.0,6.0,0.1739,0.1087,7.35,4.72
Jack Little,Los Angeles Dodgers,0,3.0,6.0,0.1429,0.0714,3.79,4.23
Corbin Martin,Baltimore Orioles,0,18.0,6.0,0.2584,0.1011,5.29,4.56
Chas McCormick,Houston Astros,0,3.0,6.0,0.0667,0.1333,6.46,4.36
Ethan Roberts,Chicago Cubs,0,9.0,6.0,0.1538,0.0513,7.13,4.68
Aaron Nola,Philadelphia Phillies,17,94.3,6.01,0.2401,0.0693,4.57,4.57
Caleb Boushley,Texas Rangers,1,43.3,6.02,0.2124,0.0725,3.84,3.96
Cal Quantrill,Atlanta Braves,26,117.7,6.04,0.1657,0.0682,5.13,5.13
Bowden Francis,Toronto Blue Jays,14,64.0,6.05,0.1875,0.0938,6.85,6.85
